LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,ParameterList
4371,12-18,07:29:39.155,2852,2852,I,HwSignalClusterView,getOrInflateState subId:0,412cb58c,getOrInflateState subId:<*>,['0']
4372,12-18,00:05:02.639,835,2385,D,fingerprintd,"onAuthenticated(fid=-351158629, gid=0)",c31a276c,"onAuthenticated(fid=-<*>, gid=<*>)","['351158629', '0']"
4373,12-18,11:44:07.560,3218,13114,I,ctaifs <系统用户界面>[系统用户界面][com.android.systemui],[MmsProvider.query]读取彩信数据,7d60d700,[MmsProvider.query]读取彩信数据,[]
4374,12-18,19:34:50.353,1795,2323,E,UsbDeviceManager,Error reading charge file,5f2c0349,Error reading charge file,[]
4375,12-18,19:49:37.548,1795,1825,D,FpDataCollector,"case xxx, not a fingerprint unlock",661fcf50,"case xxx, not a fingerprint unlock",[]
4376,12-17,19:58:56.757,5215,5215,D,wpa_supplicant,nl80211: Register frame type=0xd0 (WLAN_FC_STYPE_ACTION) nl_handle=0x7fb504d600 match=040e,4379bba9,nl80211: Register frame type=<*> (WLAN_FC_STYPE_ACTION) nl_handle=<*> match=<*>,"['0xd0', '0x7fb504d600', '040e']"
4377,12-17,20:59:14.255,24266,24266,D,seekbar ,org.iqiyi.video.ui.ci.onProgressChanged()<-1> : 当前进度：2618017 缓冲大小:150255 缓冲进度：2768272,4356c629,<*>()<-<*>> : <*> <*> <*>,"['org.iqiyi.video.ui.ci.onProgressChanged', '<-1>', '当前进度：2618017', '缓冲大小:150255 缓冲进度：2768272']"
4378,12-17,22:41:36.555,1795,2323,E,UsbDeviceManager,at android.os.UEventObserver$UEventThread.run(UEventObserver.java:187),d7497a9b,at <*>,['android.os.UEventObserver$UEventThread.run(UEventObserver.java:187)']
4379,12-17,19:31:51.951,1795,2332,I,qti_sensors_hal,[ACC]processReportInd: X: 5.398953 Y: 8.316000 Z: -0.074490  x_offset:0.160831 y_offset:0.184366 z_offset:0.985027,1118016c,[ACC]processReportInd: X: <*> Y: <*> Z: <*> x_offset:<*>.<*> y_offset:<*>.<*> z_offset:<*>.<*>,"['5.398953', '8.316000', '-0.074490 ', '0.160831', '0.184366', '0.985027']"
4380,12-17,19:31:55.355,2852,2866,W,AppHandler,sendMessage 14,dede275d,<*> <*>,['sendMessage 14']
4381,12-18,14:13:31.721,5994,5994,D,wpa_supplicant,WPS: attr type=0x1044 len=1,5c5162a9,WPS: attr type=<*> len=<*>,"['0x1044', '1']"
4382,12-17,20:11:40.983,835,2385,E,libteec ,qsc_decode end,9b7fc93a,qsc_decode end,[]
4383,12-17,23:14:58.472,633,692,I,TCP     ,Thread-1927{6608} TcpClientThread.disconnectSocket(TcpClientThread.java:369) disconnecting to 45.249.213.63(*):7801,4ce88dc0,<*> TcpClientThread.disconnectSocket(TcpClientThread.java:<*>) disconnecting to <*>,"['Thread-1927{6608}', '369', '45.249.213.63(*):7801']"
4384,12-18,19:52:37.208,5224,5283,I,Step_LSC,20002302|REPORT : 17193 366683 12230 0,147e02fb,<*>|REPORT : <*> <*> <*> <*>,"['20002302', '17193', '366683 12230 0']"
4385,12-17,21:02:17.139,1795,16500,I,SendBroadcastPermission,"action:android.intent.action.SIG_STR, mPermissionType:0",6b0b29a4,<*> mPermissionType:<*>,"['action:android.intent.action.SIG_STR,', '0']"
4386,12-18,15:34:16.612,1795,3110,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['3', '1', '0x1', '0x1', '33', '1', '0', '0']"
4387,12-17,22:58:58.476,1795,3237,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",ea3cf8e4,<*> suspend blocker <*>,"['Releasing', '""PowerManagerService.WakeLocks"".']"
4388,12-17,21:14:40.053,1795,1819,D,NetworkManagement,notifyInterfaceClassActivity: client is com.android.server.ethernet.EthernetNetworkFactory$InterfaceObserver@fccfd35,cea6a32f,notifyInterfaceClassActivity: client is <*>,['com.android.server.ethernet.EthernetNetworkFactory$InterfaceObserver@fccfd35']
4389,12-17,21:58:07.380,2852,2925,I,EventCenter,ContentChange for slot: 1,afa3e515,ContentChange for slot: <*>,['1']
4390,12-18,15:27:45.848,2883,3125,I,HwSystemManager,StartupResidentService:InnerHandler Message:7,bd65475c,StartupResidentService:InnerHandler Message:<*>,['7']
4391,12-18,18:32:42.329,5224,5283,I,Step_LSC,20002302|MSG_RECORD_DATA_TO_FILE,3d0e3e7d,<*>|MSG_RECORD_DATA_TO_FILE,['20002302']
4392,12-17,21:53:31.845,2852,2867,W,AppHandler,sendMessage 15,dede275d,<*> <*>,['sendMessage 15']
4393,12-18,15:35:32.077,1795,3225,D,PowerManagerService,"ready=false,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=true,mode=true,manual=33,auto=-1,adj=0.0userId=0",96737926,"ready=false,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=true,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['3', '1', '0x1', '0x1', '33', '1', '0', '0']"
4394,12-18,17:40:31.610,1795,1809,D,NavigationBarPolicy,"onFling::not valid gesture or touch plus on, false, return!",29679b15,"onFling::not valid gesture or touch plus on, false, return!",[]
4395,12-17,19:31:40.318,835,2385,E,libteec ,begin,8d589afa,begin,[]
4396,12-18,15:36:16.678,2883,3876,I,HwSystemManager,"PermissionDbVisitor:insertHistoryRecord:HistoryRecord[packageName:com.sankuai.meituan,permissionType:8,action:11,dateStartTime:1481990400000,timestamp:1482046576678]",8ec489f1,"PermissionDbVisitor:insertHistoryRecord:HistoryRecord[packageName:<*>,permissionType:<*>,action:<*>,dateStartTime:<*>,timestamp:<*>]","['com.sankuai.meituan', '8', '11', '1481990400000', '1482046576678']"
4397,12-18,19:41:03.764,2852,2852,W,HwLockScreenPanel,Handle message: 4,91eb478c,Handle message: <*>,['4']
4398,12-17,21:22:55.915,24266,24266,I,DownloadEpisodeAdapter,[qiyi_LOG_INFO DownloadEpisodeAdapter] showExceptionStatus,7445c7c1,[qiyi_LOG_INFO DownloadEpisodeAdapter] <*>,['showExceptionStatus']
4399,12-18,15:32:42.040,633,31868,I,SDK     ,"<2016-12-18 15:32:42> [NOTICE] SDK: UE-SeC 2016-12-18 15:32:42:40 Level[NOTICE] magic[3365677344 7476]:Currently process detect response packet when login,detect id is [4],ack id is [4]!",ecb46cb1,"<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*>]:Currently process detect response packet when login,detect id is [<*>],ack id is [<*>]!","['', '<2016-12-18 15', '32:42', '', '2016-12-18 15', '32', '42:40', '3365677344 7476', '4', '4']"
4400,12-18,15:36:13.613,3218,3236,W,PhoneInterfaceManager,shouldBlockLocation running ...,78791997,shouldBlockLocation running ...,[]
4401,12-18,19:49:58.036,835,2385,E,libteec ,begin,8d589afa,begin,[]
4402,12-18,15:51:04.233,633,31870,I,SDK     ,<2016-12-18 15:51:04> [WARN] SDK: UE-SeC 2016-12-18 15:51:4:233 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[140] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-18 15', '51:04', '[WARN]', '', '2016-12-18 15', '51', '4:233 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[140] from the Socket-table Failed!']"
4403,12-17,20:23:22.029,3168,3369,E,CHR_CenumENCSubEventId,"set ordinal Value failed! name is not in the enum map, name = ChrVolteStatisticInfo",37194169,"set ordinal Value failed! name is not in the enum map, name = ChrVolteStatisticInfo",[]
4404,12-17,19:35:46.906,1795,1795,I,TrafficMonitor,start expired. level:-1,db16eabd,start expired. level:-<*>,['1']
4405,12-18,00:13:12.856,1795,2377,W,AwareLog,"AwareMem_Kill: kill action canBeExecuted waiting next operation, real interval=4745",7805ab9f,"AwareMem_Kill: kill action canBeExecuted waiting next operation, real interval=<*>",['4745']
4406,12-17,21:58:35.360,2852,2852,W,DisabledFeatureUtils,Dis-Feature : 0,dc7b1768,Dis-Feature : <*>,['0']
4407,12-17,22:51:19.143,2852,2852,W,AppHandler,sendMessage with obj100,5b05e74f,sendMessage with obj100,[]
4408,12-18,18:21:46.078,3858,4126,I,amsnl   ,"c: true, w: false, t: false, l: false",0dac4754,"c: true, w: <*> t: false, l: false","['false,']"
4409,12-17,19:31:51.056,2852,2852,I,HwLockScreenPanel,loadMagazine,3936c259,loadMagazine,[]
4410,12-18,08:06:53.493,2852,2852,I,StatusBarIconView,updateTint: tint=0,04bbd147,updateTint: tint=<*>,['0']
4411,12-18,14:11:19.553,5994,5994,D,wpa_supplicant,WPS: attr type=0x1047 len=16,5c5162a9,WPS: attr type=<*> len=<*>,"['0x1047', '16']"
4412,12-17,22:27:18.432,3218,13036,D,PhoneInterfaceManager,[PhoneIntfMgr] setDataEnabledProperties: appName=powersaving enable=false,e25348ad,[PhoneIntfMgr] setDataEnabledProperties: appName=powersaving enable=false,[]
4413,12-17,21:50:48.237,2003,2003,I,art     ,Starting a blocking GC AddRemoveAppImageSpace,a903c372,Starting a blocking GC AddRemoveAppImageSpace,[]
4414,12-18,00:05:03.084,835,2385,D,fpc_fingerprint_hal,wait_finger_up FPC_LIB_FINGER_LOST,04c036f0,wait_finger_up FPC_LIB_FINGER_LOST,[]
4415,12-18,08:22:57.736,26569,26569,D,CAMERA3_CameraApplication,[schedule] onCreate! begin.,e9a3c506,[schedule] onCreate! begin.,[]
4416,12-17,21:12:39.505,1795,2665,D,NetdConnector,RCV <- {613 IfaceClass idle 0 448895866251458},887fe452,RCV <- {<*> <*> <*> <*> <*>,"['<-', '{613', 'IfaceClass idle 0 448895866251458}']"
4417,12-18,19:50:15.228,3218,13114,E,HW-JPEG-DEC,[HME_JPEG_DEC_Delete](3298): HME_JPEG_DEC_Delete: decoder_ctx=null,d95819d7,[HME_JPEG_DEC_Delete](<*>): HME_JPEG_DEC_Delete: decoder_ctx=null,['3298']
4418,12-18,15:43:36.382,14129,14129,D,HwIntelligent3_BitmapUtil,bmp is null : false,b9fd97bc,bmp is null : false,[]
4419,12-17,21:32:14.690,2852,2852,I,HwSignalClusterView,getOrInflateState subId:0,412cb58c,getOrInflateState subId:<*>,['0']
4420,12-18,19:51:00.820,2852,2852,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,d6169692,updateDimmedActivatedHideSensitive <*>,['overlap:false']
4421,12-18,19:51:48.407,5224,5283,I,Step_DataCache,20002302|getTodayTotalSteps 17110,dede275d,<*> <*>,['20002302|getTodayTotalSteps 17110']
4422,12-17,23:25:08.849,1795,2750,I,HwLightsService,back light level before map = 618,3f269dfa,back light level before map = <*>,['618']
4423,12-18,07:57:12.253,2852,2852,D,KeyguardViewMediator,handleNotifyStartedGoingToSleep,765af7a2,handleNotifyStartedGoingToSleep,[]
4424,12-18,08:49:08.820,1795,1819,D,NetworkManagement,notifyInterfaceClassActivity: client is com.android.server.net.NetworkPolicyManagerService$13@4df0feb,cea6a32f,notifyInterfaceClassActivity: client is <*>,['com.android.server.net.NetworkPolicyManagerService$13@4df0feb']
4425,12-18,09:45:49.873,1795,3237,D,PowerManagerService,"ready=true,policy=0,wakefulness=0,wksummary=0x1,uasummary=0x0,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['0', '0', '0x1', '0x0', '33', '1', '0', '0']"
4426,12-18,10:52:09.675,808,549,D,QCameraParameters,getMMIPdafTestMode: mode : (null),8fb112c7,getMMIPdafTestMode: mode : (null),[]
4427,12-18,09:11:09.578,2852,2852,D,HwCustMobileSignalControllerImpl,"sub =0,strMccMnc =null,hashMccMnc =[],strPlmn =hw_customized_networkType_entry",a20cc1e2,"sub =<*>,strMccMnc =null,hashMccMnc =[],strPlmn <*>","['0', '=hw_customized_networkType_entry']"
4428,12-17,21:20:53.048,2852,2852,D,HwCustMobileSignalControllerImpl,isCurrentBySim()=false,2701f85c,isCurrentBySim()=false,[]
4429,12-18,17:30:08.733,5224,5283,I,Step_FlushableStepDataCache,20002302|upLoadOneMinuteDataToEngine time=24700822 step=3 altitude=0 motion=20002,097f7632,<*>|upLoadOneMinuteDataToEngine time=<*> step=<*> altitude=<*> motion=<*>,"['20002302', '24700822', '3', '0', '20002']"
4430,12-18,18:32:42.197,2852,2852,I,TrafficPanelManager,hideTraffic,974222b2,hideTraffic,[]
4431,12-17,21:53:30.744,2852,2852,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,d6169692,updateDimmedActivatedHideSensitive <*>,['overlap:false']
4432,12-18,19:35:22.906,2852,2852,D,HwCust  ,Create obj success use class android.app.HwCustNotificationImpl,02c4d19b,Create obj success use class <*>,['android.app.HwCustNotificationImpl']
4433,12-18,19:49:53.739,3608,3608,D,InCall  ,InCallActivity - showCurrentOperatorInfo,bcb1d4f1,InCallActivity - <*>,['showCurrentOperatorInfo']
4434,12-18,15:29:46.493,1795,3884,I,ActivityManager_service,"retrieveServiceLocked, callerApp: ProcessRecord{c5c29c4 3879:com.huawei.android.launcher/u0a61}, flags: 10000400",a3af36d4,"retrieveServiceLocked, callerApp: ProcessRecord{<*> <*> flags: <*>","['c5c29c4 3879:com.huawei.android.launcher/u0a61},', '10000400']"
4435,12-18,14:22:44.319,816,1562,W,SocketListener,"sending broadcast to Pid = 1795, Uid = 1000",681b7794,"sending broadcast to Pid = <*>, Uid = <*>","['1795', '1000']"
4436,12-18,14:14:29.582,1795,3139,D,WindowManager,"interceptKeyBeforeQueueing: key 4 , result : 1",4f0e8a73,"interceptKeyBeforeQueueing: key <*> , result : <*>","['4', '1']"
4437,12-17,22:51:29.204,2852,2852,I,PhoneStatusBar,onStartedGoingToSleep,97e2cbc7,onStartedGoingToSleep,[]
4438,12-18,18:30:32.669,2852,2852,I,StatusBarIconView,updateTint: tint=1,04bbd147,updateTint: tint=<*>,['1']
4439,12-17,21:52:46.515,1795,6986,D,PowerManagerService,"release:lock=228612087, flg=0x0, tag=""ActivityManager-Sleep"", name=android"", ws=null, uid=1000, pid=1795",9cac4a85,"release:lock=<*>, flg=<*>, <*> <*> ws=null, uid=<*>, pid=<*>","['228612087', '0x0', 'tag=""ActivityManager-Sleep"", name=android"",', '1000', '1795']"
4440,12-18,13:01:07.246,2852,2852,D,HwCustMobileSignalControllerImpl,"sub =0,strMccMnc =null,hashMccMnc =[],strPlmn =hw_hspap_show_4g",a20cc1e2,"sub =<*>,strMccMnc =null,hashMccMnc =[],strPlmn <*>","['0', '=hw_hspap_show_4g']"
4441,12-18,01:26:21.601,3168,3370,I,CHR_ChrUtil,"is Beta User, userType = 3",a38d24b3,"is Beta User, userType = <*>",['3']
4442,12-18,15:39:15.786,1795,1825,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['3', '1', '0x0', '0x1', '33', '1', '0', '0']"
4443,12-18,15:34:28.947,10334,10334,D,wpa_supplicant,CTRL-DEBUG: global_ctrl_sock-sendto: sock=16 sndbuf=229376 outq=0 send_len=1843,0e6678d6,CTRL-DEBUG: <*> sock=<*> sndbuf=<*> outq=<*> send_len=<*>,"['global_ctrl_sock-sendto:', '16', '229376', '0', '1843']"
4444,12-17,21:27:03.933,832,832,E,Parcel  ,Reading a NULL string not supported here.,5480b10e,Reading a NULL string not supported here.,[]
4445,12-17,20:22:25.765,2852,2852,D,HwCustMobileSignalControllerImpl,isCurrentBySim()=false,2701f85c,isCurrentBySim()=false,[]
4446,12-18,10:59:59.207,1795,2778,D,PowerManagerService,"ready=true,policy=0,wakefulness=0,wksummary=0x1,uasummary=0x0,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['0', '0', '0x1', '0x0', '33', '1', '0', '0']"
4447,12-18,00:04:58.858,1795,2323,E,UsbDeviceManager,at android.os.FileUtils.readTextFile(FileUtils.java:267),d7497a9b,at <*>,['android.os.FileUtils.readTextFile(FileUtils.java:267)']
4448,12-17,22:31:57.885,2852,2852,D,HwCustMobileSignalControllerImpl,isCurrentBySim()=false,2701f85c,isCurrentBySim()=false,[]
4449,12-18,16:01:41.617,1795,16500,D,PowerManagerService,"ready=true,policy=0,wakefulness=0,wksummary=0x1,uasummary=0x0,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['0', '0', '0x1', '0x0', '33', '1', '0', '0']"
4450,12-18,08:19:04.589,2852,2852,D,NetWorkUtils,mVSimCurCardType is -1,f14ebdce,mVSimCurCardType is -<*>,['1']
4451,12-17,19:33:05.295,814,20751,D,NuPlayer,codec of amr-wb is disabled!,e025b6d2,codec of amr-wb is disabled!,[]
4452,12-18,09:11:56.440,2852,2852,I,HwSignalClusterView,setMobileDataIndicatorsHuawei subId:0 visible:true strengthIcon:2130839311 typeIcon:2130839195 contentDescription:手机信号满格。 typeContentDescription:4G isTypeIconWide:true showActivity:true activityIn:false activityOut:false isRoaming:false,a28d7e50,setMobileDataIndicatorsHuawei subId:<*> visible:true strengthIcon:<*> typeIcon:<*> <*> <*> isTypeIconWide:true <*> <*> <*> isRoaming:false,"['0', '2130839311', '2130839195', 'contentDescription:手机信号满格。 typeContentDescription:4G', 'showActivity:true', 'activityIn:false activityOut:false']"
4453,12-17,22:58:39.463,818,1152,I,logserver,handle_exception_events enter,39c1db13,handle_exception_events enter,[]
4454,12-18,03:25:54.840,1795,2671,D,WifiNative-HAL,Failing getSupportedFeatureset because HAL isn't started,ae836730,Failing getSupportedFeatureset because HAL isn't started,[]
4455,12-17,21:15:47.684,1795,6988,I,SendBroadcastPermission,"action:android.intent.action.SIG_STR, mPermissionType:0",6b0b29a4,<*> mPermissionType:<*>,"['action:android.intent.action.SIG_STR,', '0']"
4456,12-17,23:25:25.465,3218,3517,I,QImsService,ImsSenderRxr : [UNSL]< UNSOL_SSAC_CHANGED org.codeaurora.ims.ImsQmiIF$SsacInfo@7ed134d[SUB0],a3a47f5c,ImsSenderRxr : [UNSL]< UNSOL_SSAC_CHANGED <*>$SsacInfo@<*>[SUB0],"['org.codeaurora.ims.ImsQmiIF', '7ed134d']"
4457,12-18,15:32:55.617,2852,2852,I,StackScrollAlgorithm,updateClipping isOverlap:false,5210da50,updateClipping <*>,['isOverlap:false']
4458,12-17,23:47:04.292,3626,3626,E,PTM.FileNodeInfo,"getTempInfo error: null, 0",4de3e872,"getTempInfo error: null, <*>",['0']
4459,12-18,15:27:44.964,1795,6985,I,ActivityManager_broadcast,"collectReceiverComponents, callerApp: ProcessRecord{506ad58 2852:com.android.systemui/u0a33}, intent:android.intent.action.USER_PRESENT, receiver size:10, flags: 10000400",1bfa58a5,"collectReceiverComponents, callerApp: ProcessRecord{<*> <*> <*> receiver size:<*>, flags: <*>","['506ad58', '2852:com.android.systemui/u0a33}, intent:android.intent.action.USER_PRESENT,', '10', '10000400']"
4460,12-17,21:32:22.419,1795,3360,I,Telecom ,"Event: Call TC@13: AUDIO_ROUTE, EARPIECE: CSW.hCCC->ICF.pFTO->CAMSM.pM_2002->CARSM.pM_SWITCH_FOCUS@E3A_3_3_2",abc3337d,"Event: Call TC@<*>: AUDIO_ROUTE, EARPIECE: CSW.hCCC->ICF.pFTO->CAMSM.pM_2002->CARSM.pM_SWITCH_FOCUS@E3A_3_3_2",['13']
4461,12-18,15:40:30.732,1795,1795,I,MQoS    ,received cell-signal:2,18e04965,received cell-signal:<*>,['2']
4462,12-18,15:32:58.064,1795,15988,I,ActivityManager_service,retrieve service Intent { cmp=com.huawei.android.wfdft/.ftc.FTCService } U=0: ret null,2d065f24,retrieve service Intent { cmp=<*>/.ftc.FTCService } U=<*>: ret null,"['com.huawei.android.wfdft', '0']"
4463,12-18,18:29:42.813,1795,1795,I,WifiProJNI,######### CMD_QUERY_PKTS ########,662f59ae,######### CMD_QUERY_PKTS ########,[]
4464,12-17,19:32:23.824,5215,5215,E,wpa_supplicant,bssid=80:38:bc:0b:36:e0;freq=2452;level=-82;flags=11;ssid=wlanaccessv2.0;,b683d240,bssid=<*>:<*>:bc:0b:<*>:e0;freq=<*>;level=-<*>;flags=<*>;ssid=wlanaccessv2.<*>;,"['80:38', '36', '2452', '82', '11', '0']"
4465,12-18,19:49:57.256,606,2379,E,libteec ,send data return = 192,c7d11cb0,<*> <*> <*> = <*>,"['send', 'data return', '192']"
4466,12-17,22:24:41.664,2852,2852,I,BarTransitions.HwPhoneStatusBarView,"transitionTo: mode=MODE_OPAQUE, animate=false",84db6a37,transitionTo: <*> animate=false,"['mode=MODE_OPAQUE,']"
4467,12-18,11:44:08.025,1795,1795,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = false,ledNotification == null?false",bd331603,"updateLightsLocked,mInCall =false,mScreenOn = <*> == <*>","['false,ledNotification', 'null?false']"
4468,12-18,19:01:10.914,633,23973,I,SDK     ,<2016-12-18 19:01:10> [NOTICE] SDK: UE-SeC 2016-12-18 19:1:10:914 Level[NOTICE] magic[2057894176 2421]:FileSec: have right to open file due to cur app sec level = 0 is higher than file app(&5ߢ[@ñ?z]) sec level = 0.,1cbaf690,<<*><*><*> <*>:<*>:<*>> [NOTICE] SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> Level[NOTICE] magic[<*> <*>]:FileSec: have right to open file due to cur app sec level = <*> is higher than file app(&5ߢ[@ñ?z]) sec level = <*>.,"['', '<2016-12-18 19', '01:10', '', '2016-12-18 19', '1', '10:914', '2057894176 2421', '0', '0']"
4469,12-18,18:33:00.556,2852,2852,V,KeyguardUpdateMonitor,*** unregister callback for null,3ad5a38d,*** unregister callback for null,[]
4470,12-17,21:39:52.817,633,31868,I,SDK     ,"<2016-12-17 21:39:52> [NOTICE] SDK: UE-SeC 2016-12-17 21:39:52:817 Level[NOTICE] magic[3365677344 2326]:FSM_OpenFile => [START],Mode[r]",52f0846c,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*>,"['', '<2016-12-17 21', '39:52', '[NOTICE]', '', '2016-12-17 21', '39', '52:817 Level[NOTICE]', '3365677344', '2326]:FSM_OpenFile => [START],Mode[r]']"
4471,12-18,14:12:27.436,5157,5157,D,test    ,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",ff2248b9,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",[]
4472,12-17,23:05:16.702,1795,2377,I,AwareLog,AwareMem_DMEServer: start,398ef404,AwareMem_DMEServer: start,[]
4473,12-18,15:37:18.156,10334,10334,D,wpa_supplicant,WPS: attr type=0x1021 len=24,5c5162a9,WPS: attr type=<*> len=<*>,"['0x1021', '24']"
4474,12-18,10:46:09.777,1795,3249,I,HwActivityManagerService,Split enqueueing broadcast [callerApp]:ProcessRecord{5299443 4690:com.baidu.input_huawei/u0a74},b1ffc7b2,Split enqueueing broadcast [callerApp]:ProcessRecord{<*> <*>,['5299443 4690:com.baidu.input_huawei/u0a74}']
4475,12-17,20:31:44.456,24593,24704,E,cube    ,"HCDN_LOG: [2016/12/17-20:31:44:455]:[func:DealSetParam],[line:839],[oper:deal set param by self thread],[param_name:cube_feedback_dir],[param_value:/storage/emulated/0/Android/data/com.qiyi.video/files/iqiyi_p2p/cube_feedback.txt]",15ea62df,"HCDN_LOG: [<*><*>:<*>:<*>:<*>]:[func:DealSetParam],[line:<*>],[oper:deal set param by self thread],[param_name:cube_feedback_dir],[param_value:<*>.qiyi.video<*>.txt]","['2016/12/17-20', '31', '44:455', '839', '/storage/emulated/0/Android/data/com', '/files/iqiyi_p2p/cube_feedback']"
4476,12-18,10:56:29.660,1795,17832,D,PowerManagerService,"release:lock=2870575, flg=0x0, tag=""WakerLock:188385320"", name=com.tencent.mm"", ws=null, uid=10105, pid=23480",9cac4a85,"release:lock=<*>, flg=<*>, <*> <*> ws=null, uid=<*>, pid=<*>","['2870575', '0x0', 'tag=""WakerLock:188385320"", name=com.tencent.mm"",', '10105', '23480']"
4477,12-18,19:51:29.708,802,802,E,Thermal-daemon,"[Thermal_Hw] temperature_filter: get invalid temperature, use old temp",dd89ff5c,"[Thermal_Hw] temperature_filter: get invalid temperature, use old temp",[]
4478,12-18,15:39:16.191,1795,2750,D,HW_DISPLAY_EFFECT,"presently, hw_update_color_temp_for_rg_led interface not achieved.",d4b8d889,"presently, hw_update_color_temp_for_rg_led interface not achieved.",[]
4479,12-18,07:34:38.560,2852,3556,I,NetworkController.MobileSignalController(0),onDataActivity: direction=3,2561f5e6,onDataActivity: direction=<*>,['3']
4480,12-18,14:15:19.623,2852,2852,I,HwSignalClusterView,getOrInflateState subId:0,412cb58c,getOrInflateState subId:<*>,['0']
4481,12-18,14:07:28.436,835,2385,E,libteec ,qsc_decode end,9b7fc93a,qsc_decode end,[]
4482,12-18,10:42:12.010,2852,2852,I,PhoneStatusBar,updateNotificationShade,06327cf8,updateNotificationShade,[]
4483,12-18,08:29:56.444,2852,2925,W,ExifData,The tag is null error!,add4625a,The tag is null error!,[]
4484,12-18,10:39:37.662,2852,2852,W,PanelView,"updateAlaphaAndScaleForChild 0  com.android.systemui.statusbar.phone.NotificationsQuickSettingsContainer{4bf91f3 V.E...... ......ID 0,0-1080,1920 #7f1403cf app:id/notification_container_parent}",ccdca877,"updateAlaphaAndScaleForChild <*>  <*>{<*> V.E...... ......ID <*>,<*><*>,<*> #<*> app:id<*>}","['0', 'com.android.systemui.statusbar.phone.NotificationsQuickSettingsContainer{4bf91f3', '', '0,0-1080,1920', '7f1403cf', '/notification_container_parent']"
4485,12-17,20:22:42.741,3858,4126,I,amsnl   ,m1: false,8e829e30,<*> false,['m1:']
4486,12-17,19:57:05.954,2852,2852,D,KeyguardViewMediator,handleNotifyScreenTurnedOn,4365b7b7,handleNotifyScreenTurnedOn,[]
