LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate,ParameterList
8566,Jul,4,12:34:56,authorMacBook-Pro,corecaptured,34861,,"CCFile::captureLog Received Capture notice id: 1499196895.670989, reason = AuthFail:sts:5_rsn:0",60a574ff,CCFile::captureLog Received Capture notice id: <*> reason = <*>,"['1499196895.670989,', 'AuthFail:sts:5_rsn:0']"
8567,Jul,4,19:43:01,calvisitor-10-105-162-105,kernel,0,,Sandbox: com.apple.Addres(35222) deny(1) network-outbound /private/var/run/mDNSResponder,bb15d06c,Sandbox: <*> deny(1) <*> <*>,"['com.apple.Addres(35222)', 'network-outbound /private/var/run/mDNSResponder']"
8568,Jul,7,18:03:24,calvisitor-10-105-160-85,kernel,0,,"ARPT: 775680.767097: wl0: setup_keepalive: Local port: 53853, Remote port: 443",a91f5e42,ARPT: <*> wl0: setup_keepalive: Local port: <*> Remote port: <*>,"['775680.767097:', '53853,', '443']"
8569,Jul,7,21:04:52,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: status: off,7a123c93,KeychainGetICDPStatus: status: off,[]
8570,Jul,7,07:31:11,calvisitor-10-105-162-178,kernel,0,,ARPT: 763600.781620: wl0: MDNS: IPV4 Addr: 10.105.162.178,703d433b,ARPT: <*> wl0: <*> <*> <*> <*>,"['763600.781620:', 'MDNS:', 'IPV4 Addr: 10.105.162.178']"
8571,Jul,4,05:28:19,airbears2-10-142-110-255,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,13635c18,<*> - <*> = <*>,"['AppleCamIn::systemWakeCall', 'messageType', '0xE0000340']"
8572,Jul,4,00:22:40,airbears2-10-142-110-255,com.apple.cts,43,,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 6330 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
8573,Jul,4,08:20:49,calvisitor-10-105-162-105,kernel,0,,"RTC: Maintenance 2017/7/4 15:20:48, sleep 2017/7/4 15:08:11",2874a578,RTC: Maintenance <*> <*> sleep <*> <*>,"['2017/7/4 15:20:48,', '2017/7/4 15:08:11']"
8574,Jul,7,16:45:57,authorMacBook-Pro,kernel,0,,AppleThunderboltNHIType2::prePCIWake - power up complete - took 6 us,04f0e432,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us,['6']
8575,Jul,7,10:32:20,calvisitor-10-105-162-178,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,31fcada6,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,[]
8576,Jul,7,02:42:04,calvisitor-10-105-162-178,kernel,0,,ARPT: 762183.326978: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],01660cbd,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: <*>,"['762183.326978:', 'WWEN[disable]']"
8577,Jul,1,11:53:50,calvisitor-10-105-160-95,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,1ca51907,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,[]
8578,Jul,4,20:38:11,calvisitor-10-105-162-105,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,a5714044,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,['1']
8579,Jul,4,23:50:57,calvisitor-10-105-162-105,QuickLookSatellite,35448,,[23:50:57.517] FigFormatReaderCreateForStreamReturningMatchingContainerLabelType signalled err=-12847 (kFigFormatReaderError_FileNotRecognized) (Unrecognized content) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/FormatHandlers/FigFormatReader_Common.c line 2158,4f082f09,<*> FigFormatReaderCreateForStreamReturningMatchingContainerLabelType signalled err=-12847 (kFigFormatReaderError_FileNotRecognized) (Unrecognized content) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/FormatHandlers/FigFormatReader_Common.c line 2158,"['[23:50:57.517]', 'com.apple.xbs', 'CoreMedia-1731.15.207']"
8580,Jul,5,01:19:55,calvisitor-10-105-163-10,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,13635c18,<*> - <*> = <*>,"['AppleCamIn::systemWakeCall', 'messageType', '0xE0000340']"
8581,Jul,8,02:32:24,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 25876 failed: 3 - No network route,54c05f44,tcp_connection_handle_connect_conditions_bad <*> failed: 3 - No network route,['25876']
8582,Jul,7,08:26:44,calvisitor-10-105-162-178,kernel,0,,ARPT: 763838.141061: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,99b87c94,ARPT: <*> wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,['763838.141061:']
8583,Jul,3,19:11:48,authorMacBook-Pro,kernel,0,,ARPT: 683837.090759: framerdy 0x0 bmccmd 3 framecnt 1024,91ae3b89,ARPT: <*> framerdy 0x0 bmccmd <*> framecnt 1024,"['683837.090759:', '3']"
8584,Jul,6,12:31:10,calvisitor-10-105-162-178,kernel,0,,"en0: channel changed to 36,+1",ecd68958,en0: <*> changed to <*>,"['channel', '36,+1']"
8585,Jul,4,03:14:08,airbears2-10-142-110-255,kernel,0,,ARPT: 698500.981060: ARPT: Wake Reason: Wake on TCP Timeout,98cfb00f,ARPT: <*> ARPT: Wake Reason: Wake on <*> <*>,"['698500.981060:', 'TCP Timeout']"
8586,Jul,3,05:19:07,authorMacBook-Pro,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),6995a7cd,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: <*> <*>,['Host (0x01)']
8587,Jul,1,12:39:42,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31567,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,fe0771c3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['2']
8588,Jul,8,05:57:37,calvisitor-10-105-162-124,AppleCameraAssistant,8072,,FrameReceiverMessageCallback: KernelFrameDropNotification (Frames are dropping).  The firmware is not returning buffers quickly enough.,846f3d0d,FrameReceiverMessageCallback: KernelFrameDropNotification (Frames are dropping).  The firmware is not returning buffers quickly enough.,[]
8589,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02490030': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x02490030':""]"
8590,Jul,2,18:40:11,calvisitor-10-105-163-202,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 66212 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
8591,Jul,2,18:35:15,authorMacBook-Pro,sandboxd,129,[10018],QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport,1f4bfd0d,<*> deny mach-lookup <*>,"['QQ(10018)', 'com.apple.networking.captivenetworksupport']"
8592,Jul,7,07:16:35,calvisitor-10-105-162-178,kernel,0,,en0: BSSID changed to 5c:50:15:36:bc:0c,ecd68958,en0: <*> changed to <*>,"['BSSID', '5c:50:15:36:bc:0c']"
8593,Jul,7,13:38:28,authorMacBook-Pro,UserEventAgent,43,,Captive: [CNInfoNetworkActive:1748] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive),c6b40f22,Captive: [CNInfoNetworkActive:1748] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive),[]
8594,Jul,8,06:11:14,calvisitor-10-105-162-124,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,ca501184,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
8595,Jul,1,09:36:49,calvisitor-10-105-160-95,com.apple.AddressBook.InternetAccountsBridge,31255,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,1b7a983d,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,[]
8596,Jul,7,02:28:19,calvisitor-10-105-162-178,kernel,0,,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,005b6de9,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,[]
8597,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00cccc33': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x00cccc33':""]"
8598,Jul,5,17:25:06,authorMacBook-Pro,AddressBookSourceSync,36253,,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller principalPropertiesAtURL:https://xpcben%40gmail.com@www.googleapis.com/carddav/v1/principals/xpcben%40gmail.com/] Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fa3bb001280 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://xpcben%40gmail.com@www.googleapis.com/carddav/v1/principals/xpcben%40gmail.com/, NSErrorFailingURLKey=https://xpcben%40gmail.com@www.googleapis.com/carddav/v1/principals/xpcben%40gmail.com/, _kCFStreamErrorCodeKey=57, _kCFStreamErrorDomainKey=1, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://xpcben%40gmail.com@www.googleapis.com/carddav/v1/principals/xpcben%40gmail.com/, NSErrorFailingURLKey=https://xpcben%40gmail.com@www.googleapis.com/carddav/v1/principals/xpcben%40gmail.com/, _kCFStreamErrorDomainKey=1, _kCFStreamErrorCodeKey=57, NSLocalizedDescription=The Internet connection appears to be offline.}",882230ae,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller principalPropertiesAtURL:https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/] Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fa3bb001280 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/, NSErrorFailingURLKey=https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/, _kCFStreamErrorCodeKey=57, _kCFStreamErrorDomainKey=1, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/, NSErrorFailingURLKey=https://xpcben%40gmail.com@<*>/carddav/v1/principals/xpcben%40gmail.com/, _kCFStreamErrorDomainKey=1, _kCFStreamErrorCodeKey=57, NSLocalizedDescription=The Internet connection appears to be offline.}","['www.googleapis.com', 'www.googleapis.com', 'www.googleapis.com', 'www.googleapis.com', 'www.googleapis.com']"
8599,Jul,7,13:42:40,authorMacBook-Pro,corecaptured,38124,,Received Capture Event,3f143fab,Received Capture Event,[]
8600,Jul,5,19:00:43,authorMacBook-Pro,kernel,0,,ARPT: 728510.681606: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,917783b9,ARPT: <*> AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,['728510.681606:']
8601,Jul,4,07:23:47,authorMacBook-Pro,UserEventAgent,43,,Captive: en0: Not probing 'CalVisitor' (cache indicates not captive),699a9e89,Captive: en0: Not probing <*> (cache indicates not captive),"[""'CalVisitor'""]"
8602,Jul,3,04:43:26,authorMacBook-Pro,kernel,0,,ARPT: 672560.699569: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,883aa790,ARPT: <*> AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,['672560.699569:']
8603,Jul,6,20:06:26,calvisitor-10-105-162-178,Safari,9852,,KeychainGetICDPStatus: status: off,7a123c93,KeychainGetICDPStatus: status: off,[]
8604,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00808000': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x00808000':""]"
8605,Jul,6,13:26:26,calvisitor-10-105-162-178,kernel,0,,"ARPT: 739727.507799: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 18593,",8640a5a0,"ARPT: <*> IOPMPowerSource Information: <*> SleepType: Normal Sleep, 'ExternalConnected': <*> 'TimeRemaining': <*>",[]
8606,Jul,3,04:55:41,authorMacBook-Pro,com.apple.AddressBook.InternetAccountsBridge,33061,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,fe0771c3,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['1']
8607,Jul,3,16:05:51,authorMacBook-Pro,UserEventAgent,43,,Captive: en0: Not probing 'CalVisitor' (cache indicates not captive),699a9e89,Captive: en0: Not probing <*> (cache indicates not captive),"[""'CalVisitor'""]"
8608,Jul,3,22:41:09,airbears2-10-142-110-255,QQ,10018,,FA||Url||taskID[2019353403] dealloc,a507ad97,<*> dealloc,['FA||Url||taskID[2019353403]']
8609,Jul,3,03:56:18,authorMacBook-Pro,kernel,0,,ARPT: 672450.070759: wl0: MDNS: IPV6 Addr: 2607:f140:400:a01b:f034:7d78:dd64:fe98,55561498,ARPT: <*> wl0: MDNS: IPV6 Addr: <*>,"['672450.070759:', '2607:f140:400:a01b:f034:7d78:dd64:fe98']"
8610,Jul,6,14:07:50,authorMacBook-Pro,kernel,0,,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",fddcfc77,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",[]
8611,Jul,5,03:35:40,calvisitor-10-105-163-10,kernel,0,,ARPT: 720575.891912: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],01660cbd,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: <*>,"['720575.891912:', 'WWEN[disable]']"
8612,Jul,1,12:39:41,calvisitor-10-105-160-95,locationd,82,,Location icon should now be in state 'Active',3813df52,Location icon should now be in state <*>,"[""'Active'""]"
8613,Jul,4,06:03:44,calvisitor-10-105-162-105,QuickLookSatellite,34378,,Invalid Connection ID 0,0eeaba1d,Invalid Connection ID 0,[]
8614,Jul,7,17:25:58,calvisitor-10-105-160-85,syslogd,44,,ASL Sender Statistics,b5dd3697,ASL Sender Statistics,[]
8615,Jul,2,11:38:49,calvisitor-10-105-163-202,sharingd,30299,,11:38:49.210 : BTLE scanner Powered Off,b4bf6097,<*> : BTLE scanner Powered <*>,"['11:38:49.210', 'Off']"
8616,Jul,4,21:48:34,calvisitor-10-105-162-105,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,13635c18,<*> - <*> = <*>,"['AppleCamIn::systemWakeCall', 'messageType', '0xE0000340']"
8617,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02680009': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x02680009':""]"
8618,Jul,3,13:56:15,calvisitor-10-105-160-237,kernel,0,,"en0: channel changed to 149,+1",ecd68958,en0: <*> changed to <*>,"['channel', '149,+1']"
8619,Jul,3,18:56:23,authorMacBook-Pro,networkd,195,,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc21259 180.97.10.110:80,086cf4fa,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>,"['QQ.10018', 'tc21259 180.97.10.110:80']"
8620,Jul,3,18:56:23,calvisitor-10-105-162-32,kernel,0,,[IOBluetoothFamily][staticBluetoothTransportShowsUp] -- Received Bluetooth Controller register service notification -- 0x5800,c967316d,[IOBluetoothFamily][staticBluetoothTransportShowsUp] -- Received Bluetooth Controller register service notification -- <*>,['0x5800']
8621,Jul,4,22:56:40,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 130787 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
8622,Jul,3,15:47:11,calvisitor-10-105-160-237,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,6a6d7984,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from <*> to <*>,"['AUTO', 'SUSPENDED']"
8623,Jul,8,04:18:45,calvisitor-10-105-161-176,kernel,0,,hibernate_page_list_setall(preflight 0) start,3e741421,hibernate_page_list_setall(preflight <*> start,['0)']
8624,Jul,3,11:34:00,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[11:34:00.569] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,d9e7a914,<*> FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,"['[11:34:00.569]', 'com.apple.xbs', 'CoreMedia-1731.15.207']"
8625,Jul,4,12:34:55,calvisitor-10-105-162-105,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,209c69a9,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,[]
8626,Jul,5,14:04:35,authorMacBook-Pro,corecaptured,36034,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,2d0d617f,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
8627,Jul,5,14:03:40,calvisitor-10-105-160-226,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,c86dfdd9,Bluetooth -- LE is supported - Disable LE meta event,[]
8628,Jul,6,08:32:37,authorMacBook-Pro,kernel,0,,Previous shutdown cause: 3,3da9e2dc,Previous <*> cause: <*>,"['shutdown', '3']"
8629,Jul,1,09:21:52,calvisitor-10-105-160-95,kernel,0,,en0: channel changed to 1,ecd68958,en0: <*> changed to <*>,"['channel', '1']"
8630,Jul,3,03:31:43,authorMacBook-Pro,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",1bf3d457,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",[]
8631,Jul,3,06:46:03,authorMacBook-Pro,QQ,10018,,2017/07/03 06:46:03.671 | I | VoipWrapper  | DAVEngineImpl.cpp:1400:Close             | close video chat. llFriendUIN = ******2341.,e3d70e64,<*> <*> | I | VoipWrapper | DAVEngineImpl.cpp:1400:Close | close video chat. llFriendUIN = <*>,[]
8632,Jul,1,09:02:26,calvisitor-10-105-160-95,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,a5714044,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,['1']
8633,Jul,6,11:14:32,calvisitor-10-105-163-253,kernel,0,,AppleThunderboltNHIType2::prePCIWake - power up complete - took 1 us,04f0e432,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us,['1']
8634,Jul,7,00:34:34,calvisitor-10-105-162-178,QQ,10018,,FA||Url||taskID[2019353729] dealloc,a507ad97,<*> dealloc,['FA||Url||taskID[2019353729]']
8635,Jul,7,00:53:17,calvisitor-10-105-162-178,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",61cb43e6,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",['com.apple.security.sos.error']
8636,Jul,2,11:39:07,calvisitor-10-105-163-202,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000280,13635c18,<*> - <*> = <*>,"['AppleCamIn::systemWakeCall', 'messageType', '0xE0000280']"
8637,Jul,3,01:43:01,authorMacBook-Pro,kernel,0,,"ARPT: 671996.788184: wl0: setup_keepalive: interval 258, retry_interval 30, retry_count 10",a0672ef8,"ARPT: <*> wl0: setup_keepalive: interval <*> retry_interval 30, retry_count 10","['671996.788184:', '258,']"
8638,Jul,3,17:26:13,calvisitor-10-105-160-184,kernel,0,,"ARPT: 683418.115520: IOPMPowerSource Information: onSleep,  SleepType: Standby,  'ExternalConnected': No, 'TimeRemaining': 471,",5633faf0,"ARPT: <*> IOPMPowerSource Information: <*> SleepType: Standby, 'ExternalConnected': No, 'TimeRemaining': <*>",[]
8639,Jul,6,19:04:07,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 167 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
8640,Jul,3,17:51:47,calvisitor-10-105-160-184,com.apple.WebKit.WebContent,32778,,[17:51:47.623] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,d9e7a914,<*> FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,"['[17:51:47.623]', 'com.apple.xbs', 'CoreMedia-1731.15.207']"
8641,Jul,3,03:56:09,authorMacBook-Pro,WindowServer,184,,CGXDisplayDidWakeNotification [672441654612638]: posting kCGSDisplayDidWake,9243e37f,CGXDisplayDidWakeNotification <*> posting kCGSDisplayDidWake,['[672441654612638]:']
8642,Jul,4,12:08:20,calvisitor-10-105-162-105,WindowServer,184,,Surface testing disallowed updates for 10 sequential attempts...,e232b73f,Surface testing disallowed updates for 10 sequential attempts...,[]
8643,Jul,7,02:56:01,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 498005 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
8644,Jul,5,12:12:52,calvisitor-10-105-160-226,kernel,0,,"ARPT: 724324.252265: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 304,",8640a5a0,"ARPT: <*> IOPMPowerSource Information: <*> SleepType: Normal Sleep, 'ExternalConnected': <*> 'TimeRemaining': <*>",[]
8645,Jul,7,08:55:58,calvisitor-10-105-162-178,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",1bf3d457,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",[]
8646,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0067000d': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x0067000d':""]"
8647,Jul,6,22:34:02,calvisitor-10-105-162-178,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 290, items, fQueryRetries, 0, fLastRetryTimestamp, 521098151.2",a12012c8,"NETWORK: requery, 0, 0, 0, 0, <*> items, fQueryRetries, <*> fLastRetryTimestamp, <*>","['290,', '0,', '521098151.2']"
8648,Jul,7,10:17:43,calvisitor-10-105-162-178,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,fea8a7f7,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,"['<0>', '11']"
8649,Jul,5,14:04:24,authorMacBook-Pro,corecaptured,36034,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,2d0d617f,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
8650,Jul,4,02:38:25,airbears2-10-142-110-255,kernel,0,,"ARPT: 698398.428280: wl0: setup_keepalive: Seq: 1582810731, Ack: 4081287904, Win size: 4096",33b587ef,ARPT: <*> wl0: setup_keepalive: Seq: <*> Ack: <*> Win size: 4096,"['698398.428280:', '1582810731,', '4081287904,']"
8651,Jul,4,10:29:35,authorMacBook-Pro,kernel,0,,"Unexpected payload found for message 9, dataLen 0",246a8684,Unexpected payload found for message <*> dataLen <*>,"['9,', '0']"
8652,Jul,5,20:16:55,calvisitor-10-105-160-210,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,13635c18,<*> - <*> = <*>,"['AppleCamIn::systemWakeCall', 'messageType', '0xE0000340']"
8653,Jul,6,01:51:35,calvisitor-10-105-162-138,kernel,0,,ARPT: 729396.906835: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],8f8ef862,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],['729396.906835:']
8654,Jul,4,20:38:31,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 34985 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
8655,Jul,6,14:43:22,calvisitor-10-105-162-178,sandboxd,129,[37051],com.apple.Addres(37051) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(37051)']
8656,Jul,7,12:20:20,calvisitor-10-105-162-178,kernel,0,,AirPort: Link Up on awdl0,de1b8e5e,AirPort: Link Up on <*>,['awdl0']
8657,Jul,5,14:04:16,authorMacBook-Pro,corecaptured,36034,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-05_14,04,16.444479]-io80211Family-017.pcapng, Current File [2017-07-05_14,04,16.444479]-io80211Family-017.pcapng",f1885a0f,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-05_14,04,16.444479]-io80211Family-017.pcapng,', '[2017-07-05_14,04,16.444479]-io80211Family-017.pcapng']"
8658,Jul,8,05:51:55,calvisitor-10-105-162-124,blued,85,,[BluetoothHIDDeviceController] EventServiceConnectedCallback,9815ad44,[BluetoothHIDDeviceController] <*>,['EventServiceConnectedCallback']
8659,Jul,6,12:32:00,calvisitor-10-105-162-178,kernel,0,,"ARPT: 739483.571434: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 1694,",8640a5a0,"ARPT: <*> IOPMPowerSource Information: <*> SleepType: Normal Sleep, 'ExternalConnected': <*> 'TimeRemaining': <*>",[]
