LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate,ParameterList
3374,Jul,4,03:02:06,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1732 seconds.  Ignoring.",ce2b0e13,<*> scheduler_evaluate_activity told me to run this job; however but the start time isn't for <*> seconds. Ignoring.,"['com.apple.suggestions.harvest', '1732']"
3375,Jul,3,17:10:11,calvisitor-10-105-160-184,kernel,0,,"hibernate_machine_init: state 2, image pages 415852, sum was b139fe85, imageSize 0x29be4000, image1Size 0x204ca000, conflictCount 5096, nextFree 4835",829ea564,hibernate_machine_init state 2 image pages <*> sum was <*> imageSize <*> image1Size <*> conflictCount <*> nextFree <*>,"['415852,', 'b139fe85,', '0x29be4000,', '0x204ca000,', '5096,', '4835']"
3376,Jul,6,12:30:59,calvisitor-10-105-162-178,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",6cd259ed,USBMSC Identifier (non-unique) 000000000820 0x5ac 0x8406 0x820 3,[]
3377,Jul,3,03:43:41,authorMacBook-Pro,sharingd,30299,,03:43:41.108 : Scanning mode Contacts Only,3020318a,<*> 43 <*> Scanning mode Contacts Only,"['03', '41.108 :']"
3378,Jul,1,14:14:51,calvisitor-10-105-160-95,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,c25cc5f9,IOThunderboltSwitch<0>(0x0) listenerCallback - Thunderbolt HPD packet for route 0x0 port <*> unplug 0,['= 12']
3379,Jul,8,05:56:40,authorMacBook-Pro,corecaptured,39090,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,5c16703e,CCFile captureLogRun() Exiting CCFile captureLogRun,[]
3380,Jul,7,17:28:59,calvisitor-10-105-160-85,Microsoft Word,14463,,"dynamic_cast error 2: One or more of the following type_info's  has hidden visibility.  They should all have public visibility.   N11OfficeSpace11IDataSourceE, N3Art30NativeExecuteActionControlUserE, 22CMsoGalleryUserDefault.",007e11b7,dynamic_cast error 2 One or more of the following type_info's has hidden visibility. They should all have public visibility. N11OfficeSpace11IDataSourceE N3Art30NativeExecuteActionControlUserE 22CMsoGalleryUserDefault.,[]
3381,Jul,6,12:03:00,authorMacBook-Pro,corecaptured,36918,,CCFile::captureLog,41cc71b5,CCFile captureLog <*>,[]
3382,Jul,1,23:46:11,calvisitor-10-105-163-202,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,71ed56f2,AppleCamIn systemWakeCall - messageType <*>,['0xE0000340']
3383,Jul,4,16:58:55,calvisitor-10-105-162-105,com.apple.cts,43,,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 4045 seconds.  Ignoring.",ce2b0e13,<*> scheduler_evaluate_activity told me to run this job; however but the start time isn't for <*> seconds. Ignoring.,"['com.apple.SoftwareUpdate.Activity', '4045']"
3384,Jul,4,07:10:06,authorMacBook-Pro,kernel,0,,"Unexpected payload found for message 9, dataLen 0",e67f893b,Unexpected payload found for message 9 dataLen 0,[]
3385,Jul,2,15:28:01,calvisitor-10-105-163-202,locationd,82,,Location icon should now be in state 'Active',3813df52,Location icon should now be in state <*>,['Active']
3386,Jul,5,17:22:30,authorMacBook-Pro,kernel,0,,"en0: channel changed to 36,+1",71a3183a,en0 channel changed to <*>,"['36,+1']"
3387,Jul,6,20:09:21,calvisitor-10-105-162-178,kernel,0,,Sandbox: com.apple.WebKit(9854) deny(1) file-read-data /private/etc/hosts,b5bb4de2,<*>(9854) <*> file-read-data /private/etc/hosts,"['Sandbox: com.apple.WebKit', 'deny(1)']"
3388,Jul,7,12:14:35,calvisitor-10-105-162-178,QQ,10018,,button report: 0x80039B7,105e43f3,button report <*>,['0x80039B7']
3389,Jul,3,18:56:28,authorMacBook-Pro,kernel,0,,AppleCamIn::handleWakeEvent_gated,5612c34c,AppleCamIn handleWakeEvent_gated,[]
3390,Jul,6,20:14:39,calvisitor-10-105-162-178,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,f55981fa,send_datagram_available_ping pid 445 failed to act on a ping it dequeued before timing out.,[]
3391,Jul,2,10:42:49,calvisitor-10-105-163-202,locationd,82,,Location icon should now be in state 'Inactive',3813df52,Location icon should now be in state <*>,['Inactive']
3392,Jul,5,00:36:32,calvisitor-10-105-163-10,Safari,9852,,KeychainGetICDPStatus: status: off,141be128,KeychainGetICDPStatus status off,[]
3393,Jul,4,10:29:54,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 175593 seconds.  Ignoring.",ce2b0e13,<*> scheduler_evaluate_activity told me to run this job; however but the start time isn't for <*> seconds. Ignoring.,"['com.apple.icloud.fmfd.heartbeat', '175593']"
3394,Jul,7,04:58:15,calvisitor-10-105-162-178,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,c910c040,AppleThunderboltGenericHAL earlyWake - complete - took <*> milliseconds,['0']
3395,Jul,5,17:16:07,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 23288 failed: 3 - No network route,324e9f27,tcp_connection_handle_connect_conditions_bad <*> failed 3 - No network route,['23288']
3396,Jul,3,13:54:49,calvisitor-10-105-160-237,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.user.501,"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.94"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent",287d162d,"Service ""<*>"" tried to hijack endpoint ""<*>"" from owner <*>","['com.apple.xpc.launchd.unmanaged.loginwindow.94', 'com.apple.tsm.uiserver', 'com.apple.SystemUIServer.agent']"
3397,Jul,3,19:05:45,calvisitor-10-105-162-32,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,71ed56f2,AppleCamIn systemWakeCall - messageType <*>,['0xE0000340']
3398,Jul,3,13:31:32,calvisitor-10-105-160-237,kernel,0,,en0: BSSID changed to 04:da:d2:c6:dc:8c,42ddc21a,en0 BSSID changed to 04 da d2 c6 dc 8c,[]
3399,Jul,4,19:29:41,calvisitor-10-105-162-105,sharingd,30299,,19:29:41.829 : Scanning mode Contacts Only,7639dbf5,19 <*> <*> Scanning mode Contacts Only,['29:41.829 :']
3400,Jul,3,17:25:12,calvisitor-10-105-160-184,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),3009024c,[HID] [ATC] AppleDeviceManagementHIDEventService processWakeReason Wake reason <*>,['Host (0x01']
3401,Jul,4,03:14:08,airbears2-10-142-110-255,kernel,0,,en0: BSSID changed to 5c:50:15:36:bc:02,82949200,en0 BSSID changed to 5c 50 15 <*>,['36:bc:02']
3402,Jul,4,07:08:00,authorMacBook-Pro,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 137 seconds.  Ignoring.",ce2b0e13,<*> scheduler_evaluate_activity told me to run this job; however but the start time isn't for <*> seconds. Ignoring.,"['com.apple.Safari.SafeBrowsing.Update', '137']"
3403,Jul,8,04:13:32,authorMacBook-Pro,kernel,0,,AppleCamIn::wakeEventHandlerThread,bb8e78cb,AppleCamIn wakeEventHandlerThread,[]
3404,Jul,4,02:01:03,airbears2-10-142-110-255,kernel,0,,Wake reason: ?,03bd8bcc,Wake reason <*>,['']
3405,Jul,6,03:13:14,calvisitor-10-105-160-37,AddressBookSourceSync,36501,,Unrecognized attribute value: t:AbchPersonItemType,8754ba52,Unrecognized attribute value t AbchPersonItemType,[]
3406,Jul,4,01:48:57,airbears2-10-142-110-255,ntpd,207,,sigio_handler: sigio_handler_active != 0,9ad697fb,sigio_handler sigio_handler_active ! <*>,['0']
3407,Jul,7,07:59:27,authorMacBook-Pro,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 18256 seconds.  Ignoring.",ce2b0e13,<*> scheduler_evaluate_activity told me to run this job; however but the start time isn't for <*> seconds. Ignoring.,"['com.apple.CacheDelete.daily', '18256']"
3408,Jul,7,11:52:34,calvisitor-10-105-162-178,Safari,9852,,KeychainGetICDPStatus: status: off,141be128,KeychainGetICDPStatus status off,[]
3409,Jul,7,20:45:37,calvisitor-10-105-160-85,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,f55981fa,send_datagram_available_ping pid 445 failed to act on a ping it dequeued before timing out.,[]
3410,Jul,8,00:30:39,authorMacBook-Pro,networkd,195,,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc25798 183.36.108.143:80,086cf4fa,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>,"['', 'QQ.10018 tc25798 183.36.108.143:80']"
3411,Jul,7,22:59:47,calvisitor-10-105-160-85,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,c25cc5f9,IOThunderboltSwitch<0>(0x0) listenerCallback - Thunderbolt HPD packet for route 0x0 port <*> unplug 0,['= 11']
3412,Jul,7,19:04:33,calvisitor-10-105-160-85,com.apple.cts,43,,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 3396 seconds.  Ignoring.",ce2b0e13,<*> scheduler_evaluate_activity told me to run this job; however but the start time isn't for <*> seconds. Ignoring.,"['com.apple.SoftwareUpdate.Activity', '3396']"
3413,Jul,6,22:14:32,calvisitor-10-105-162-178,QQ,10018,,FA||Url||taskID[2019353701] dealloc,889a5d34,FA||Url||taskID[2019353701] dealloc,[]
3414,Jul,2,02:45:55,calvisitor-10-105-163-202,kernel,0,,Previous shutdown cause: 3,fa6c64fc,Previous shutdown cause 3,[]
3415,Jul,7,17:33:08,calvisitor-10-105-160-85,Safari,9852,,KeychainGetICDPStatus: status: off,141be128,KeychainGetICDPStatus status off,[]
3416,Jul,1,13:34:09,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 423738 seconds.  Ignoring.",ce2b0e13,<*> scheduler_evaluate_activity told me to run this job; however but the start time isn't for <*> seconds. Ignoring.,"['com.apple.icloud.fmfd.heartbeat', '423738']"
3417,Jul,8,03:32:43,authorMacBook-Pro,kernel,0,,in6_unlink_ifa: IPv6 address 0x77c911454f1524fb has no prefix,737f318e,in6_unlink_ifa IPv6 address <*> has no prefix,['0x77c911454f1524fb']
3418,Jul,7,23:27:58,calvisitor-10-105-160-85,kernel,0,,"ARPT: 784175.574397: wl0: setup_keepalive: Seq: 2766758000, Ack: 2142349018, Win size: 4096",a6622136,ARPT <*> wl0 <*> <*> Seq <*> Ack <*> Win size 4096,"['784175.574397:', 'setup_keepalive:', '2766758000,', '2142349018,']"
3419,Jul,3,16:05:51,authorMacBook-Pro,networkd,195,,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! NeteaseMusic.17988 tc8953 103.251.128.144:80,623c864d,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! <*> <*> <*> <*>,"['', '', 'NeteaseMusic.17988 tc8953 103.251.128.144:80']"
3420,Jul,3,03:43:41,authorMacBook-Pro,sharingd,30299,,03:43:41.108 : BTLE scanning started,31e58f01,03 43 41.108 BTLE scanning started,[]
3421,Jul,8,07:32:05,calvisitor-10-105-162-124,kernel,0,,ARPT: 790566.845682: AirPort_Brcm43xx::powerChange: System Sleep,bf54a5d4,ARPT <*> AirPort_Brcm43xx powerChange System Sleep,['790566.845682:']
3422,Jul,6,12:04:35,authorMacBook-Pro,kernel,0,,ARPT: 739315.053907: AirPort_Brcm43xx::powerChange: System Sleep,bf54a5d4,ARPT <*> AirPort_Brcm43xx powerChange System Sleep,['739315.053907:']
3423,Jul,3,21:09:27,calvisitor-10-105-161-225,com.apple.WebKit.WebContent,32778,,[21:09:27.467] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,1c74b0a2,<*> <*> <*> <<<< Boss >>>> figPlaybackBossPrerollCompleted unexpected preroll-complete notification,"['', '21:09:27.467]']"
3424,Jul,5,20:44:17,calvisitor-10-105-160-210,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,c910c040,AppleThunderboltGenericHAL earlyWake - complete - took <*> milliseconds,['1']
3425,Jul,8,05:57:49,calvisitor-10-105-162-124,AppleCameraAssistant,8072,,FrameReceiverMessageCallback: KernelFrameDropNotification (Frames are dropping).  The firmware is not returning buffers quickly enough.,bca2baaf,FrameReceiverMessageCallback KernelFrameDropNotification (Frames are dropping). The firmware is not returning buffers quickly enough.,[]
3426,Jul,4,15:50:45,calvisitor-10-105-162-105,locationd,82,,Location icon should now be in state 'Active',3813df52,Location icon should now be in state <*>,['Active']
3427,Jul,1,23:32:39,calvisitor-10-105-163-202,kernel,0,,"PM response took 4400 ms (54, powerd)",5915fdf3,PM response took <*> ms (54 powerd),['4400']
3428,Jul,2,13:10:51,calvisitor-10-105-163-202,kernel,0,,AppleCamIn::handleWakeEvent_gated,5612c34c,AppleCamIn handleWakeEvent_gated,[]
3429,Jul,3,23:16:06,airbears2-10-142-110-255,Safari,9852,,KeychainGetICDPStatus: status: off,141be128,KeychainGetICDPStatus status off,[]
3430,Jul,2,18:40:11,calvisitor-10-105-163-202,com.apple.CDScheduler,43,,Thermal pressure state: 1 Memory pressure state: 0,6688d8b1,Thermal pressure state 0 Memory pressure state 0,[]
3431,Jul,5,16:04:10,calvisitor-10-105-162-107,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,c86dfdd9,Bluetooth -- LE is supported - Disable LE meta event,[]
3432,Jul,1,10:13:36,calvisitor-10-105-160-95,locationd,82,,Location icon should now be in state 'Active',3813df52,Location icon should now be in state <*>,['Active']
3433,Jul,4,05:16:07,airbears2-10-142-110-255,kernel,0,,TBT W (2): 0x0040 [x],248579d5,TBT W (2) 0x0040 [x],[]
3434,Jul,4,20:24:32,calvisitor-10-105-162-105,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 5,20494596,AppleThunderboltNHIType2 waitForOk2Go2Sx - <*>,['retries = 5']
3435,Jul,7,20:24:04,calvisitor-10-105-160-85,locationd,82,,Location icon should now be in state 'Inactive',3813df52,Location icon should now be in state <*>,['Inactive']
3436,Jul,5,16:12:49,authorMacBook-Pro,kernel,0,,"hibernate_teardown: wired_pages 576066, free_pages 3546354, active_pages 40000, inactive_pages 0, speculative_pages 0, cleaned_pages 0, compressor_pages 68",e1c48f57,hibernate_teardown wired_pages <*> free_pages <*> active_pages 40000 inactive_pages 0 speculative_pages 0 cleaned_pages 0 compressor_pages <*>,"['576066,', '3546354,', '68']"
3437,Jul,4,09:58:08,calvisitor-10-105-162-105,AddressBookSourceSync,34625,,-[SOAPParser:0x7fdb74477d10 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),b0fdb576,-[SOAPParser <*> parser didStartElement namespaceURI qualifiedName attributes ] Type not found in EWSItemType for ExchangePersonIdGuid (t ExchangePersonIdGuid),['0x7fdb74477d10']
3438,Jul,8,05:59:59,calvisitor-10-105-162-124,Safari,9852,,KeychainGetICDPStatus: status: off,141be128,KeychainGetICDPStatus status off,[]
3439,Jul,5,22:29:40,calvisitor-10-105-160-22,sandboxd,129,[36395],com.apple.Addres(36395) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(36395']
3440,Jul,5,17:02:51,airbears2-10-142-108-38,wirelessproxd,75,,Failed to stop a scan - central is not powered on: 4,cf717c65,Failed to stop a scan - central is not powered on 4,[]
3441,Jul,3,21:22:21,calvisitor-10-105-161-225,kernel,0,,Sandbox: com.apple.WebKit(9854) deny(1) file-read-data /private/etc/hosts,b5bb4de2,<*>(9854) <*> file-read-data /private/etc/hosts,"['Sandbox: com.apple.WebKit', 'deny(1)']"
3442,Jul,6,12:58:15,calvisitor-10-105-162-178,kernel,0,,Previous sleep cause: 5,b23f2c6b,Previous sleep cause 5,[]
3443,Jul,4,12:06:19,calvisitor-10-105-162-105,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-04 19:06:19 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),ab83a05b,-[UABestAppSuggestionManager notifyBestAppChanged type options bundleIdentifier activityType dynamicIdentifier when confidence deviceName deviceIdentifier deviceType ] (null) UASuggestedActionType 0 (null)/(null) opts (null) when <*> <*> <*> <*> +0000 confidence 1 from (null)/(null) (UABestAppSuggestionManager.m #319),"['', '', '2017-07-04 19:06:19']"
3444,Jul,7,05:12:12,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 489834 seconds.  Ignoring.",ce2b0e13,<*> scheduler_evaluate_activity told me to run this job; however but the start time isn't for <*> seconds. Ignoring.,"['com.apple.icloud.fmfd.heartbeat', '489834']"
3445,Jul,3,19:46:35,authorMacBook-Pro,wirelessproxd,75,,Peripheral manager is not powered on,7771bb1b,<*> manager is not powered on,['Peripheral']
3446,Jul,3,16:28:40,authorMacBook-Pro,kernel,0,,ARPT: 683047.197638: AQM agg results 0x8001 len hi/lo: 0x0 0x30 BAbitmap(0-3) 0 0 0 0,5855e579,ARPT <*> AQM agg results 0x8001 len hi/lo 0x0 <*> BAbitmap(0-3) 0 0 0 0,"['683047.197638:', '0x30']"
3447,Jul,2,20:01:48,calvisitor-10-105-163-202,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),3009024c,[HID] [ATC] AppleDeviceManagementHIDEventService processWakeReason Wake reason <*>,['Host (0x01']
3448,Jul,7,02:14:51,calvisitor-10-105-162-178,com.apple.CDScheduler,43,,Thermal pressure state: 1 Memory pressure state: 0,6688d8b1,Thermal pressure state 0 Memory pressure state 0,[]
3449,Jul,5,20:16:55,calvisitor-10-105-160-210,kernel,0,,AppleCamIn::wakeEventHandlerThread,bb8e78cb,AppleCamIn wakeEventHandlerThread,[]
3450,Jul,4,08:07:21,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 17870 seconds.  Ignoring.",ce2b0e13,<*> scheduler_evaluate_activity told me to run this job; however but the start time isn't for <*> seconds. Ignoring.,"['com.apple.EscrowSecurityAlert.daily', '17870']"
3451,Jul,2,22:24:03,authorMacBook-Pro,kernel,0,,ARPT: 669592.678090: wlc_dump_aggfifo:,32a8bd62,ARPT <*> wlc_dump_aggfifo,[]
3452,Jul,3,13:51:09,authorMacBook-Pro,corecaptured,33452,,"CCFile::copyFile fileName is [2017-07-03_13,50,15.565038]-io80211Family-005.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_13,50,15.565038]-io80211Family-005.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_13,51,09.069210]=RoamFail:sts:1_rsn:1/IO80211AWDLPeerManager//[2017-07-03_13,50,15.565038]-io80211Family-005.pcapng",2905a946,CCFile copyFile fileName is [2017-07-03_13 <*> <*> source path /var/log/CoreCapture/<*>/IO80211AWDLPeerManager//[2017-07-03_13 <*> <*> dest path /Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-03_13 <*> <*> RoamFail sts 1_rsn 1/IO80211AWDLPeerManager//[2017-07-03_13 <*>,"['50,15.565038]-io80211Family-005.pcapng,', 'com.apple.iokit.IO80211Family', '50,15.565038]-io80211Family-005.pcapng,', 'com.apple.iokit.IO80211Family', '51,09.069210', '50,15.565038]-io80211Family-005.pcapng']"
3453,Jul,4,02:49:46,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1737 seconds.  Ignoring.",ce2b0e13,<*> scheduler_evaluate_activity told me to run this job; however but the start time isn't for <*> seconds. Ignoring.,"['com.apple.Safari.SafeBrowsing.Update', '1737']"
3454,Jul,2,20:22:06,calvisitor-10-105-163-202,sharingd,30299,,20:22:06.975 : Scanning mode Contacts Only,832e3986,20 22 06.975 Scanning mode Contacts Only,[]
3455,Jul,8,00:47:47,calvisitor-10-105-160-47,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,71ed56f2,AppleCamIn systemWakeCall - messageType <*>,['0xE0000340']
3456,Jul,3,12:05:14,authorMacBook-Pro,CalendarAgent,279,,[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],109c6b61,[<*>] [Refusing to parse response to PROPPATCH because of content-type [text/html; charset UTF-8].],['com.apple.calendar.store.log.caldav.coredav']
3457,Jul,7,09:24:12,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,71ed56f2,AppleCamIn systemWakeCall - messageType <*>,['0xE0000340']
3458,Jul,3,17:51:25,calvisitor-10-105-160-184,kernel,0,,hibernate_machine_init reading,164db6d5,hibernate_machine_init reading,[]
3459,Jul,4,09:29:21,calvisitor-10-105-162-105,kernel,0,,Sandbox: com.apple.Addres(34589) deny(1) network-outbound /private/var/run/mDNSResponder,74ccb6be,Sandbox <*> deny(1) network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(34589)']
3460,Jul,5,14:04:24,authorMacBook-Pro,corecaptured,36034,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-05_14,04,24.969163]-io80211Family-038.pcapng, Current File [2017-07-05_14,04,24.969163]-io80211Family-038.pcapng",ce70ef54,CCFile captureLogRun Skipping current file Dir file <*> <*> <*> Current File <*>,"['', '[2017-07-05_14,04,24.969163]-io80211Family-038.pcapng', '2017-07-05_14,04,24.969163]-io80211Family-038.pcapng']"
3461,Jul,5,19:11:54,authorMacBook-Pro,kernel,0,,en0: 802.11d country code set to 'X3'.,591758ae,en0 802.11d country code set to <*>,['X3']
3462,Jul,1,09:02:26,authorMacBook-Pro,networkd,195,,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc18784 119.81.102.227:80,086cf4fa,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>,"['', 'QQ.10018 tc18784 119.81.102.227:80']"
3463,Jul,8,03:29:18,authorMacBook-Pro,netbiosd,39005,,Unable to start NetBIOS name service:,b2019eed,Unable to start NetBIOS name service,[]
3464,Jul,6,00:30:40,authorMacBook-Pro,mDNSResponder,91,,mDNS_RegisterInterface: Frequent transitions for interface en0 (FE80:0000:0000:0000:C6B3:01FF:FECD:467F),23f15fff,mDNS_RegisterInterface Frequent transitions for interface <*> (FE80 0000 0000 0000 <*>,"['en0', 'C6B3:01FF:FECD:467F']"
3465,Jul,8,03:29:10,calvisitor-10-105-162-108,kernel,0,,**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = TRUE -- 0xb800 ****,91f655d2,**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result TRUE -- <*> ****,['0xb800']
3466,Jul,2,14:35:58,calvisitor-10-105-163-202,sharingd,30299,,14:35:58.894 : BTLE scanner Powered Off,5fa98df8,14 35 58.894 BTLE scanner Powered Off,[]
3467,Jul,4,16:45:46,calvisitor-10-105-162-105,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000320,71ed56f2,AppleCamIn systemWakeCall - messageType <*>,['0xE0000320']
3468,Jul,2,11:22:51,calvisitor-10-105-163-202,locationd,82,,Location icon should now be in state 'Inactive',3813df52,Location icon should now be in state <*>,['Inactive']
3469,Jul,1,19:46:42,calvisitor-10-105-163-202,quicklookd,31687,,Error returned from iconservicesagent: (null),587123fd,Error returned from iconservicesagent (null),[]
3470,Jul,7,03:36:58,calvisitor-10-105-162-178,sandboxd,129,[37707],com.apple.Addres(37707) deny network-outbound /private/var/run/mDNSResponder,19147422,<*> deny network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(37707']
3471,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x028000bb': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x028000bb':""]"
3472,Jul,1,09:02:46,calvisitor-10-105-160-95,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 14457 seconds.  Ignoring.",ce2b0e13,<*> scheduler_evaluate_activity told me to run this job; however but the start time isn't for <*> seconds. Ignoring.,"['com.apple.CacheDelete.daily', '14457']"
3473,Jul,4,14:35:00,calvisitor-10-105-162-105,NotificationCenter,30298,,plugin com.apple.ncplugin.weather invalidated,24508ac9,plugin <*> invalidated,['com.apple.ncplugin.weather']
3474,Jul,8,06:34:42,calvisitor-10-105-162-124,UserEventAgent,43,,extension com.apple.ncplugin.WorldClock -> (null),5a5f25d8,extension <*> -> (null),['com.apple.ncplugin.WorldClock ->']
3475,Jul,8,05:55:50,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID,9a054d77,-[NETClientConnection effectiveBundleID] using process name <*> as bundle ID (this is expected for daemons without bundle ID,['CalendarAgent']
3476,Jul,5,16:40:22,airbears2-10-142-108-38,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.36188,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.ImageDecoder.xpc/Contents/MacOS/com.apple.Safari.ImageDecoder error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc",031aa8ae,Path not allowed in target domain type pid path /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/<*>/Contents/MacOS/<*> error 147 The specified service did not ship in the requestor's bundle origin /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/<*>,"['com.apple.Safari.ImageDecoder.xpc', 'com.apple.Safari.ImageDecoder', 'com.apple.WebKit.WebContent.xpc']"
3477,Jul,2,20:22:06,calvisitor-10-105-163-202,kernel,0,,in6_unlink_ifa: IPv6 address 0x77c9114551ab24fb has no prefix,737f318e,in6_unlink_ifa IPv6 address <*> has no prefix,['0x77c9114551ab24fb']
3478,Jul,1,10:14:14,calvisitor-10-105-160-95,SpotlightNetHelper,352,,tcp_connection_destination_handle_tls_close_notify 22 closing socket due to TLS CLOSE_NOTIFY alert,ac18d0cb,tcp_connection_destination_handle_tls_close_notify <*> closing socket due to TLS CLOSE_NOTIFY alert,['22']
