LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate,ParameterList
3712,69372,Interconnect-1T01,switch_module,error,1076960943,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3713,194131,node-221,unix.hw,net.niff.up,1131242152,1,NIFF: node node-221 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-221', '5.5.224.0', 'alt0']"
3714,226043,Interconnect-1N01,switch_module,error,1078640604,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3715,159101,Interconnect-1T01,switch_module,error,1130496685,1,link errors remain current,551adf73,link errors remain current,[]
3716,246118,Interconnect-0N03,switch_module,error,1079048478,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3717,317871,node-113,node,temperature,1138739790,1,ambient=31,92f0ab0d,ambient<*>,['31']
3718,18087,node-92,node,status,1100784097,1,not responding,6edfd1c7,<*> responding,['not']
3719,426229,gige6,gige,temperature,1143627911,1,normal,fea08751,normal,[]
3720,260431,full,partition,status,1079140575,1,blocked,61326117,blocked,[]
3721,304195,2805,shutdown_cmd,new,1082035681,1,Targeting domains:node-D1 and nodes:node-[32-63] child of command 2803,4ddd30d6,Targeting domains <*> and nodes <*>,"['node-D1', 'node-[32-63] child of command 2803']"
3722,41746,Interconnect-1T00,switch_module,control,1105041630,1,power/control problem,e13d082a,power/control problem,[]
3723,98566,node-239,node,temperature,1128219420,1,ambient=25,92f0ab0d,ambient<*>,['25']
3724,81465,node-90,unix.hw,net.niff.up,1077323464,1,NIFF: node node-90 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-90', '10.128.0.0', 'ee0']"
3725,401065,3075,boot_cmd,new,1089896577,1,Targeting domains:node-D0 and nodes:node-[8-31] child of command 3067,4ddd30d6,Targeting domains <*> and nodes <*>,"['node-D0', 'node-[8-31] child of command 3067']"
3726,1207,node-101,action,start,1123739563,1,wait  (command 3773),28889bc4,wait (command <*>,['3773']
3727,277561,gige4,gige,temperature,1120157591,1,warning,7b83d3f0,warning,[]
3728,2596339,node-D7,clusterfilesystem,clusterfilesystem.no_server,1074289165,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1634,eecaca39,ClusterFileSystem There is no server for ServerFileSystem domain <*>,['storage1634']
3729,44273,gige3,gige,temperature,1105574538,1,normal,fea08751,normal,[]
3730,371499,Interconnect-0N02,switch_module,error,1141622978,1,link errors remain current,551adf73,link errors remain current,[]
3731,193037,node-143,unix.hw,net.niff.up,1131241563,1,NIFF: node node-143 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-143', '10.128.0.0', 'ee0']"
3732,246337,Interconnect-1N03,switch_module,error,1079048571,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3733,2558053,Interconnect-1N01,switch_module,error,1073067386,1,Link ok,641961b9,Link ok,[]
3734,431432,node-240,node,temperature,1143812220,1,ambient=28,92f0ab0d,ambient<*>,['28']
3735,279815,gige7,gige,temperature,1079627528,1,normal,fea08751,normal,[]
3736,156902,node-211,action,start,1077865912,1,wait  (command 2358),28889bc4,wait (command <*>,['2358']
3737,2581683,Interconnect-1N03,switch_module,error,1074217449,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3738,395460,gige7,gige,temperature,1089060180,1,warning,7b83d3f0,warning,[]
3739,50955,gige7,gige,temperature,1106326103,1,warning,7b83d3f0,warning,[]
3740,315947,gige7,gige,temperature,1082679426,1,warning,7b83d3f0,warning,[]
3741,303789,Interconnect-1T01,switch_module,error,1135214770,1,link errors remain current,551adf73,link errors remain current,[]
3742,428190,Interconnect-1N02,switch_module,error,1095346640,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3743,167535,node-115,node,temperature,1130888492,1,ambient=26,92f0ab0d,ambient<*>,['26']
3744,43360,Interconnect-0N00,switch_module,fan,1125938859,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
3745,91877,node-241,node,temperature,1109753070,1,ambient=31,92f0ab0d,ambient<*>,['31']
3746,236261,Interconnect-0N00,switch_module,fan,1132420943,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),3f77edb0,Fan speeds ( 3552 3534 3391 <*> 3515 3479 ),['****']
3747,293625,Interconnect-1N01,switch_module,error,1081357027,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3748,457111,node-138,node,temperature,1100164140,1,ambient=28,92f0ab0d,ambient<*>,['28']
3749,201077,Interconnect-1N01,switch_module,error,1078136313,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3750,443544,gige7,gige,temperature,1144131613,1,critical,7e85bcb6,critical,[]
3751,423455,gige7,gige,temperature,1094787643,1,normal,fea08751,normal,[]
3752,444564,gige4,gige,temperature,1144283656,1,critical,7e85bcb6,critical,[]
3753,198864,Interconnect-1T03,switch_module,error,1078018448,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3754,431275,node-237,node,temperature,1143796830,1,ambient=28,92f0ab0d,ambient<*>,['28']
3755,40708,Interconnect-0N00,switch_module,fan,1125915863,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
3756,2587672,Interconnect-1N01,switch_module,error,1074242006,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3757,2560668,Interconnect-1N01,switch_module,error,1073276031,1,Link ok,641961b9,Link ok,[]
3758,401329,node-232,node,status,1142533309,0,running,75101dcd,running,[]
3759,415646,node-38,node,temperature,1143015660,1,ambient=33,92f0ab0d,ambient<*>,['33']
3760,162948,node-225,node,status,1114090502,1,configured out,8cfafe98,configured out,[]
3761,284028,Interconnect-1N01,switch_module,error,1080105732,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3762,2560679,gige7,gige,temperature,1073278303,1,warning,7b83d3f0,warning,[]
3763,327596,node-63,node,temperature,1083202927,1,ambient=33,92f0ab0d,ambient<*>,['33']
3764,307601,Interconnect-1T01,switch_module,error,1135451141,1,link errors remain current,551adf73,link errors remain current,[]
3765,340625,gige7,gige,temperature,1083427655,1,warning,7b83d3f0,warning,[]
3766,27272,gige5,gige,temperature,1101732323,1,warning,7b83d3f0,warning,[]
3767,166095,Interconnect-0N02,switch_module,error,1114096210,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3768,390687,gige7,gige,temperature,1087583839,1,warning,7b83d3f0,warning,[]
3769,74401,Interconnect-1N01,switch_module,error,1077156884,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3770,345420,node-153,node,temperature,1084274641,1,ambient=28,92f0ab0d,ambient<*>,['28']
3771,146785,gige5,gige,temperature,1112515587,1,warning,7b83d3f0,warning,[]
3772,2573112,node-31,action,start,1074131024,1,bootGenvmunix  (command 1903),76727c51,bootGenvmunix (command <*>,['1903']
3773,313979,node-6,node,status,1082059094,1,running,75101dcd,running,[]
3774,414382,node-171,node,temperature,1142824500,1,ambient=33,92f0ab0d,ambient<*>,['33']
3775,413106,node-65,node,status,1092320487,1,configured out,8cfafe98,configured out,[]
3776,44971,Interconnect-0N00,switch_module,fan,1125969559,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
3777,314066,node-23,node,temperature,1082063524,1,ambient=29,92f0ab0d,ambient<*>,['29']
3778,320526,node-217,node,temperature,1139349870,1,ambient=30,92f0ab0d,ambient<*>,['30']
3779,203851,node-D4,clusterfilesystem,clusterfilesystem.not_served,1116530450,1,ClusterFileSystem: ServerFileSystem domain root32_local is no longer served by node node-159,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root32_local', 'node-159']"
3780,414457,Interconnect-1N00,switch_module,error,1142833176,1,link errors remain current,551adf73,link errors remain current,[]
3781,439772,3178,boot_cmd,success,1097876538,1,Command has completed successfully,b4e25afc,Command has completed successfully,[]
3782,101182,node-209,node,status,1077723932,1,configured out,8cfafe98,configured out,[]
3783,47810,node-229,node,status,1076615780,1,configured out,8cfafe98,configured out,[]
3784,443921,gige4,gige,temperature,1144224387,1,warning,7b83d3f0,warning,[]
3785,86800,node-47,node,status,1077379831,1,configured out,8cfafe98,configured out,[]
3786,341957,node-239,node,temperature,1083841800,1,ambient=34,92f0ab0d,ambient<*>,['34']
3787,448844,node-202,node,status,1098394862,0,running,75101dcd,running,[]
3788,111801,node-69,node,temperature,1111071937,1,ambient=32,92f0ab0d,ambient<*>,['32']
3789,219090,node-54,node,status,1078470966,1,running,75101dcd,running,[]
3790,32391,node-118,node,temperature,1125422940,1,ambient=32,92f0ab0d,ambient<*>,['32']
3791,178044,3588,boot_cmd,success,1114547161,1,Command has completed successfully,b4e25afc,Command has completed successfully,[]
3792,83763,gige3,gige,temperature,1108877229,1,warning,7b83d3f0,warning,[]
3793,289994,node-135,node,status,1134672259,1,running,75101dcd,running,[]
3794,367862,node-125,node,status,1085281590,1,running,75101dcd,running,[]
3795,275418,gige3,gige,temperature,1134066944,1,normal,fea08751,normal,[]
3796,340200,node-238,node,status,1083317700,0,running,75101dcd,running,[]
3797,2582646,Interconnect-1N00,switch_module,error,1074219870,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3798,255490,node-174,action,start,1079069847,1,boot  (command 2619),8d336518,boot (command <*>,['2619']
3799,251247,node-190,node,status,1118926080,0,configured out,8cfafe98,configured out,[]
3800,162349,Interconnect-1N01,switch_module,error,1077877558,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3801,392034,Interconnect-1T02,switch_module,error,1087962755,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3802,84804,gige7,gige,temperature,1109130198,1,warning,7b83d3f0,warning,[]
3803,164931,node-107,action,start,1077881378,1,wait  (command 2425),28889bc4,wait (command <*>,['2425']
3804,431306,node-242,node,temperature,1143800610,1,ambient=30,92f0ab0d,ambient<*>,['30']
3805,290029,node-170,node,status,1134672259,1,running,75101dcd,running,[]
3806,92168,gige2,gige,temperature,1109817712,1,normal,fea08751,normal,[]
3807,100151,Interconnect-1N01,switch_module,error,1077653910,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3808,2595747,node-D0,clusterfilesystem,clusterfilesystem.no_server,1074288831,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage532,eecaca39,ClusterFileSystem There is no server for ServerFileSystem domain <*>,['storage532']
3809,99918,node-85,node,status,1077649605,1,running,75101dcd,running,[]
3810,199365,Interconnect-1N01,switch_module,error,1078080493,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3811,322185,Interconnect-0N01,switch_module,error,1083197226,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3812,56278,node-67,unix.hw,net.niff.down,1107895678,1,NIFF: node node-67 detected a failed network connection on network 5.5.224.0 via interface alt0,71fbbc9e,NIFF node <*> detected a failed network connection on network <*> via interface alt0,"['node-67', '5.5.224.0']"
3813,437571,node-29,unix.hw,net.niff.up,1096996249,1,NIFF: node node-29 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-29', '5.5.224.0', 'alt0']"
3814,2606857,gige7,gige,temperature,1074362647,1,normal,fea08751,normal,[]
3815,2558358,Interconnect-1N01,switch_module,error,1073115941,1,Link ok,641961b9,Link ok,[]
3816,21464,node-184,unix.hw,net.niff.up,1100786302,1,NIFF: node node-184 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-184', '5.5.224.0', 'alt0']"
3817,160223,node-113,node,temperature,1130569170,1,ambient=27,92f0ab0d,ambient<*>,['27']
3818,298228,Interconnect-1N01,switch_module,error,1081775706,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3819,387709,node-240,unix.hw,net.niff.up,1087502685,1,NIFF: node node-240 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-240', '10.128.0.0', 'ee0']"
3820,372118,node-204,node,status,1141671840,0,configured out,8cfafe98,configured out,[]
3821,24406,node-D4,clusterfilesystem,fdmn.full,1100805119,1,ServerFileSystem: ServerFileSystem domain root29_local is full,9cac1bf6,ServerFileSystem ServerFileSystem domain <*> is full,['root29_local']
3822,117706,node-194,node,status,1111074926,1,running,75101dcd,running,[]
3823,38405,node-27,action,start,1104070529,1,wait  (command 3345),28889bc4,wait (command <*>,['3345']
3824,131491,node-228,unix.hw,net.niff.up,1111858736,1,NIFF: node node-228 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-228', '10.128.0.0', 'ee0']"
3825,415928,Interconnect-0T01,switch_module,error,1092938055,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3826,414959,node-225,node,temperature,1142874797,1,ambient=27,92f0ab0d,ambient<*>,['27']
3827,173383,node-D2,clusterfilesystem,clusterfilesystem.not_served,1077892025,1,ClusterFileSystem: ServerFileSystem domain root3_local is no longer served by node node-66,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root3_local', 'node-66']"
3828,432834,node-149,node,status,1095349520,0,running,75101dcd,running,[]
3829,90875,node-154,node,temperature,1128094141,1,ambient=31,92f0ab0d,ambient<*>,['31']
3830,442984,node-114,node,temperature,1144018980,1,ambient=27,92f0ab0d,ambient<*>,['27']
3831,253833,node-116,node,temperature,1118929537,1,ambient=25,92f0ab0d,ambient<*>,['25']
3832,277654,gige3,gige,temperature,1120211170,1,normal,fea08751,normal,[]
3833,416672,gige7,gige,temperature,1093282220,1,warning,7b83d3f0,warning,[]
3834,39119,Interconnect-0N00,switch_module,fan,1125858921,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
3835,168087,node-89,node,status,1131033450,1,active,c76a5e84,active,[]
3836,34189,node-114,node,temperature,1102741350,1,ambient=26,92f0ab0d,ambient<*>,['26']
3837,59894,node-42,unix.hw,net.niff.up,1076865608,1,NIFF: node node-42 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-42', '10.128.0.0', 'ee0']"
3838,209172,node-109,node,temperature,1116601468,1,ambient=27,92f0ab0d,ambient<*>,['27']
3839,417370,node-D7,clusterfilesystem,clusterfilesystem.not_served,1093552292,1,ClusterFileSystem: ServerFileSystem domain root8_local is no longer served by node node-231,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root8_local', 'node-231']"
3840,2550418,gige5,gige,temperature,1072466931,1,warning,7b83d3f0,warning,[]
3841,343590,node-109,unix.hw,net.niff.down,1084264022,1,NIFF: node node-109 detected a failed network connection on network 5.5.224.0 via interface alt0,71fbbc9e,NIFF node <*> detected a failed network connection on network <*> via interface alt0,"['node-109', '5.5.224.0']"
3842,56331,node-179,node,status,1126814970,0,running,75101dcd,running,[]
3843,69235,node-D7,clusterfilesystem,clusterfilesystem.no_server,1108646021,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1242,eecaca39,ClusterFileSystem There is no server for ServerFileSystem domain <*>,['storage1242']
3844,451567,node-42,node,temperature,1098822870,1,ambient=31,92f0ab0d,ambient<*>,['31']
3845,2313298,full,partition,status,1061577605,-1,running,75101dcd,running,[]
3846,2301211,full,partition,status,1061440985,-1,running,75101dcd,running,[]
3847,445052,Interconnect-0N00,switch_module,fan,1144365212,1,Fan speeds ( 3534 3534 3375 4245 3497 3479 ),45f1e193,Fan speeds ( 3534 <*> 3375 <*> <*> 3479 ),"['3534', '4245 3497']"
3848,285362,node-90,node,temperature,1120811101,1,ambient=33,92f0ab0d,ambient<*>,['33']
3849,56324,node-172,node,status,1126814970,0,running,75101dcd,running,[]
3850,40259,node-121,node,temperature,1104782341,1,ambient=31,92f0ab0d,ambient<*>,['31']
3851,256245,node-182,action,start,1079070002,1,boot  (command 2619),8d336518,boot (command <*>,['2619']
3852,290713,node-115,node,temperature,1121463094,1,ambient=25,92f0ab0d,ambient<*>,['25']
3853,2556507,Interconnect-1T01,switch_module,error,1072813216,1,Link error,ec4e03ec,Link error,[]
3854,213233,node-171,action,start,1116611968,1,wait  (command 3645),28889bc4,wait (command <*>,['3645']
3855,57753,node-180,node,status,1076864361,1,not responding,6edfd1c7,<*> responding,['not']
3856,408477,gige7,gige,temperature,1090797528,1,normal,fea08751,normal,[]
3857,299172,Interconnect-0N02,switch_module,error,1081817395,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3858,106327,node-229,node,temperature,1128508500,1,ambient=27,92f0ab0d,ambient<*>,['27']
3859,444652,gige6,gige,temperature,1144303100,1,normal,fea08751,normal,[]
3860,382711,node-240,node,temperature,1086388920,1,ambient=32,92f0ab0d,ambient<*>,['32']
3861,299118,Interconnect-0N02,switch_module,error,1081816768,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3862,276138,node-254,action,start,1079617064,1,boot  (command 2690),8d336518,boot (command <*>,['2690']
3863,269373,gige3,gige,temperature,1119622265,1,normal,fea08751,normal,[]
3864,289830,Interconnect-0N00,switch_module,fan,1121304213,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
3865,342040,node-241,node,temperature,1083873960,1,ambient=31,92f0ab0d,ambient<*>,['31']
3866,454197,gige7,gige,temperature,1145127212,1,critical,7e85bcb6,critical,[]
3867,69963,node-ms0,node,temperature,1077052587,1,ambient=35,92f0ab0d,ambient<*>,['35']
3868,341961,node-240,node,temperature,1140326011,1,ambient=27,92f0ab0d,ambient<*>,['27']
3869,47282,Interconnect-1N01,switch_module,error,1076560932,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3870,85424,gige7,gige,temperature,1109286207,1,warning,7b83d3f0,warning,[]
3871,2580915,Interconnect-1N01,switch_module,error,1074217241,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3872,178157,node-27,unix.hw,net.niff.up,1077894628,1,NIFF: node node-27 has detected an available network connection on network 5.5.226.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-27', '5.5.226.0', 'alt0']"
3873,2591795,Interconnect-1N01,switch_module,error,1074270236,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3874,2583234,Interconnect-0N03,switch_module,error,1074226619,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3875,416131,node-93,node,temperature,1093022130,1,ambient=33,92f0ab0d,ambient<*>,['33']
3876,2582766,Interconnect-0N00,switch_module,error,1074223802,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3877,279294,gige3,gige,temperature,1134212747,1,warning,7b83d3f0,warning,[]
3878,40800,Interconnect-0N00,switch_module,fan,1125916462,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
3879,322546,node-15,node,status,1083197373,1,not responding,6edfd1c7,<*> responding,['not']
3880,2558198,gige5,gige,temperature,1073091848,1,normal,fea08751,normal,[]
3881,92192,gige4,gige,temperature,1109822987,1,critical,7e85bcb6,critical,[]
3882,419862,gige7,gige,temperature,1094112036,1,normal,fea08751,normal,[]
3883,2560063,gige7,gige,temperature,1073166697,1,warning,7b83d3f0,warning,[]
3884,225618,node-90,node,temperature,1117306906,1,ambient=34,92f0ab0d,ambient<*>,['34']
3885,214045,Interconnect-0N00,switch_module,error,1078466474,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3886,384318,gige5,gige,temperature,1086731099,1,warning,7b83d3f0,warning,[]
3887,105543,node-233,node,temperature,1128349651,1,ambient=25,92f0ab0d,ambient<*>,['25']
3888,54309,Interconnect-1T03,switch_module,error,1076792055,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3889,371769,node-189,node,status,1085921312,1,not responding,6edfd1c7,<*> responding,['not']
3890,39956,node-164,action,start,1076538533,1,wait  (command 2155),28889bc4,wait (command <*>,['2155']
3891,2564291,Interconnect-1T03,switch_module,error,1073778505,1,Link error,ec4e03ec,Link error,[]
3892,262935,gige4,gige,temperature,1119096777,1,warning,7b83d3f0,warning,[]
3893,277724,gige7,gige,temperature,1120243033,1,critical,7e85bcb6,critical,[]
3894,444420,node-58,action,start,1098390085,1,boot  (command 3192),8d336518,boot (command <*>,['3192']
3895,2564385,Interconnect-1N01,switch_module,error,1073799147,1,Link error,ec4e03ec,Link error,[]
3896,404131,node-157,unix.hw,net.niff.up,1089897691,1,NIFF: node node-157 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-157', '10.128.0.0', 'ee0']"
3897,2595759,node-D0,clusterfilesystem,clusterfilesystem.no_server,1074288832,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage412,eecaca39,ClusterFileSystem There is no server for ServerFileSystem domain <*>,['storage412']
3898,388270,node-240,unix.hw,net.niff.up,1087505412,1,NIFF: node node-240 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-240', '10.128.0.0', 'ee0']"
3899,300078,Interconnect-0T00,switch_module,bcast-error,1081837748,1,Link error,ec4e03ec,Link error,[]
3900,444244,node-234,node,temperature,1144270080,1,ambient=25,92f0ab0d,ambient<*>,['25']
3901,171953,node-251,action,start,1131216769,1,wait  (command 3942),28889bc4,wait (command <*>,['3942']
3902,241123,node-233,unix.hw,net.niff.up,1079031973,1,NIFF: node node-233 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-233', '5.5.224.0', 'alt0']"
3903,54245,gige6,gige,temperature,1107317272,1,normal,fea08751,normal,[]
3904,297817,Interconnect-1N01,switch_module,error,1081740548,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3905,113474,Interconnect-0N01,switch_module,error,1111072380,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3906,415199,gige3,gige,temperature,1142906937,1,normal,fea08751,normal,[]
3907,84846,gige3,gige,temperature,1109141840,1,warning,7b83d3f0,warning,[]
3908,169870,gige6,gige,temperature,1114167805,1,warning,7b83d3f0,warning,[]
3909,92353,Interconnect-1N00,switch_module,error,1077641431,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3910,2559746,gige5,gige,temperature,1073130848,1,normal,fea08751,normal,[]
3911,413418,node-202,node,status,1092320712,1,running,75101dcd,running,[]
3912,46113,node-13,node,status,1126165404,-1,configured out,8cfafe98,configured out,[]
3913,97747,gige7,gige,temperature,1110220138,1,warning,7b83d3f0,warning,[]
3914,217463,Interconnect-1N03,switch_module,error,1078468334,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3915,281329,Interconnect-1T01,switch_module,error,1079813742,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3916,166137,Interconnect-0N03,switch_module,error,1114096217,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3917,162933,node-243,node,temperature,1130597432,1,ambient=26,92f0ab0d,ambient<*>,['26']
3918,295263,Interconnect-1N01,switch_module,error,1081415299,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3919,327260,node-136,node,status,1140098641,1,configured out,8cfafe98,configured out,[]
3920,448898,full,partition,status,1098394892,1,running,75101dcd,running,[]
3921,291431,Interconnect-1N01,switch_module,error,1081073363,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3922,165028,node-11,unix.hw,net.niff.up,1077881414,1,NIFF: node node-11 has detected an available network connection on network 5.5.226.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-11', '5.5.226.0', 'alt0']"
3923,44072,gige7,gige,temperature,1105520589,1,warning,7b83d3f0,warning,[]
3924,26239,gige6,gige,temperature,1124862716,1,warning,7b83d3f0,warning,[]
3925,2557997,Interconnect-1N01,switch_module,error,1073057319,1,Link in reset,db5aa7f9,Link in reset,[]
3926,422477,Interconnect-0N00,switch_module,error,1094755128,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3927,312453,gige7,gige,temperature,1122265318,1,normal,fea08751,normal,[]
3928,424914,node-17,node,status,1095341274,1,active,c76a5e84,active,[]
3929,285533,gige5,gige,temperature,1120863019,1,normal,fea08751,normal,[]
3930,286434,node-153,node,status,1134669840,1,configured out,8cfafe98,configured out,[]
3931,334246,node-239,node,temperature,1140161430,1,ambient=26,92f0ab0d,ambient<*>,['26']
3932,408179,Interconnect-1N00,switch_module,error,1142744225,1,link errors remain current,551adf73,link errors remain current,[]
3933,301348,gige6,gige,temperature,1122002815,1,warning,7b83d3f0,warning,[]
3934,432790,node-105,node,status,1095349520,0,running,75101dcd,running,[]
3935,56494,gige4,gige,temperature,1107940741,1,normal,fea08751,normal,[]
3936,396387,Interconnect-0N02,switch_module,error,1089373359,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3937,216093,node-105,unix.hw,net.niff.up,1078467924,1,NIFF: node node-105 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-105', '5.5.224.0', 'alt0']"
3938,428650,node-113,node,temperature,1143729840,1,ambient=31,92f0ab0d,ambient<*>,['31']
3939,55099,node-82,unix.hw,net.niff.up,1126813542,1,NIFF: node node-82 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-82', '5.5.224.0', 'alt0']"
3940,43335,gige6,gige,temperature,1105320789,1,warning,7b83d3f0,warning,[]
3941,31174,Interconnect-1N01,switch_module,error,1076282502,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3942,382973,node-236,node,temperature,1086465960,1,ambient=35,92f0ab0d,ambient<*>,['35']
3943,367779,gige7,gige,temperature,1085270287,1,normal,fea08751,normal,[]
3944,321991,full,partition,status,1122991900,1,running,75101dcd,running,[]
3945,2598670,node-253,unix.hw,net.niff.up,1074296363,1,NIFF: node node-253 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-253', '10.128.0.0', 'ee0']"
3946,42807,gige6,gige,temperature,1105227789,1,warning,7b83d3f0,warning,[]
3947,362191,Interconnect-0N02,switch_module,error,1085071559,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
3948,96571,gige5,gige,temperature,1110097913,1,warning,7b83d3f0,warning,[]
3949,291720,gige7,gige,temperature,1121519249,1,warning,7b83d3f0,warning,[]
3950,413293,node-240,node,status,1092320499,1,configured out,8cfafe98,configured out,[]
3951,33445,Interconnect-0N00,switch_module,fan,1125559846,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
3952,374430,node-116,unix.hw,net.niff.up,1141676772,1,NIFF: node node-116 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-116', '10.128.0.0', 'ee0']"
