LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate,ParameterList
8042,243548,gige6,gige,temperature,1132541779,1,warning,7b83d3f0,warning,[]
8043,247065,Interconnect-0N02,switch_module,error,1079048746,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8044,40709,Interconnect-0N00,switch_module,fan,1125915869,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
8045,102035,Interconnect-0N01,switch_module,error,1077735738,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8046,82330,Interconnect-1N00,switch_module,error,1077346236,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8047,155439,node-111,node,temperature,1130302351,1,ambient=30,92f0ab0d,ambient<*>,['30']
8048,293115,Interconnect-1T02,switch_module,error,1081298707,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8049,125596,gige7,gige,temperature,1111625236,1,critical,7e85bcb6,critical,[]
8050,413304,node-251,node,status,1092320499,0,configured out,8cfafe98,configured out,[]
8051,83875,node-241,node,temperature,1108902510,1,ambient=28,92f0ab0d,ambient<*>,['28']
8052,2563723,gige7,gige,temperature,1073659312,1,warning,7b83d3f0,warning,[]
8053,118089,gige6,gige,temperature,1111137731,1,critical,7e85bcb6,critical,[]
8054,279295,Interconnect-1T01,switch_module,error,1134212931,1,link errors remain current,551adf73,link errors remain current,[]
8055,121497,Interconnect-0N00,switch_module,fan,1129322450,1,Fan speeds ( 3552 3534 3375 4066 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 4066']
8056,2607363,Interconnect-1N01,switch_module,error,1074441566,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8057,274827,gige6,gige,temperature,1133719900,1,normal,fea08751,normal,[]
8058,3522,gige7,gige,temperature,1075629940,1,warning,7b83d3f0,warning,[]
8059,306180,Interconnect-0N02,switch_module,error,1082037250,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8060,402691,Interconnect-1N03,switch_module,error,1089897162,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8061,2599531,node-164,action,start,1074297613,1,wait  (command 1976),28889bc4,wait (command <*>,['1976']
8062,276096,node-180,unix.hw,net.niff.up,1079617059,1,NIFF: node node-180 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-180', '10.128.0.0', 'ee0']"
8063,212273,Interconnect-1N00,switch_module,error,1131858766,1,link errors remain current,551adf73,link errors remain current,[]
8064,218686,gige6,gige,temperature,1117145718,1,normal,fea08751,normal,[]
8065,177511,Interconnect-0N00,switch_module,error,1077894328,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8066,125015,gige7,gige,temperature,1111507636,1,warning,7b83d3f0,warning,[]
8067,274536,Interconnect-0N00,switch_module,error,1079616598,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8068,247116,node-18,unix.hw,net.niff.up,1079048754,1,NIFF: node node-18 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-18', '10.128.0.0', 'ee0']"
8069,226732,node-93,unix.hw,net.niff.up,1078731766,1,NIFF: node node-93 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-93', '10.128.0.0', 'ee0']"
8070,277082,node-D4,clusterfilesystem,fdmn.full,1119991618,1,ServerFileSystem: ServerFileSystem domain root13_local is full,9cac1bf6,ServerFileSystem ServerFileSystem domain <*> is full,['root13_local']
8071,74445,gige2,gige,temperature,1077164036,1,warning,7b83d3f0,warning,[]
8072,165266,Interconnect-1N03,switch_module,error,1114095966,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8073,264343,gige7,gige,temperature,1079255519,1,normal,fea08751,normal,[]
8074,250468,Interconnect-1N01,switch_module,error,1079066351,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8075,90560,gige5,gige,temperature,1109615800,1,warning,7b83d3f0,warning,[]
8076,206047,Interconnect-1N01,switch_module,error,1116532598,1,link errors remain current,551adf73,link errors remain current,[]
8077,171365,node-80,unix.hw,net.niff.up,1131216437,1,NIFF: node node-80 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-80', '5.5.224.0', 'alt0']"
8078,436979,gige7,gige,temperature,1096830665,1,warning,7b83d3f0,warning,[]
8079,203239,node-23,unix.hw,net.niff.up,1116521236,1,NIFF: node node-23 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-23', '5.5.224.0', 'alt0']"
8080,368307,Interconnect-1T02,switch_module,error,1085436140,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8081,293625,Interconnect-1N01,switch_module,error,1081357027,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8082,2606683,Interconnect-1N01,switch_module,error,1074323691,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8083,2614835,Interconnect-0N02,switch_module,error,1074777184,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8084,365110,node-85,unix.hw,state_change.unavailable,1085075190,1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3808),04d0d857,Component State Change Component <*> is in the <*> state (HWID<*>),"['\\042alt0\\042', 'unavailable', '3808']"
8085,99870,node-37,node,status,1077649605,1,running,75101dcd,running,[]
8086,342767,gige7,gige,temperature,1084047168,1,normal,fea08751,normal,[]
8087,88395,Interconnect-1T01,switch_module,error,1077550940,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8088,479824,gige7,gige,temperature,1145988496,1,critical,7e85bcb6,critical,[]
8089,345174,node-41,unix.hw,state_change.available,1084271099,1,Component State Change: Component \042alt0\042 is in the available state (HWID=2968),04d0d857,Component State Change Component <*> is in the <*> state (HWID<*>),"['\\042alt0\\042', 'available', '2968']"
8090,124672,gige5,gige,temperature,1111428011,1,warning,7b83d3f0,warning,[]
8091,400194,node-D7,clusterfilesystem,clusterfilesystem.no_server,1089893909,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1312,eecaca39,ClusterFileSystem There is no server for ServerFileSystem domain <*>,['storage1312']
8092,2552585,gige7,gige,temperature,1072567874,1,warning,7b83d3f0,warning,[]
8093,321780,node-126,node,status,1083195750,1,not responding,6edfd1c7,<*> responding,['not']
8094,312884,node-254,node,temperature,1136715031,1,ambient=39,92f0ab0d,ambient<*>,['39']
8095,2283494,full,partition,status,1060936812,-1,running,75101dcd,running,[]
8096,370161,node-81,node,status,1085688013,0,running,75101dcd,running,[]
8097,456883,node-157,node,temperature,1100109870,1,ambient=32,92f0ab0d,ambient<*>,['32']
8098,443769,node-133,node,temperature,1144180800,1,ambient=33,92f0ab0d,ambient<*>,['33']
8099,457249,gige7,gige,temperature,1100245221,1,normal,fea08751,normal,[]
8100,387377,Interconnect-1N03,switch_module,error,1087502043,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8101,38374,gige6,gige,temperature,1104064372,1,warning,7b83d3f0,warning,[]
8102,434029,gige7,gige,temperature,1095623713,1,normal,fea08751,normal,[]
8103,380672,node-88,node,temperature,1141935151,1,ambient=33,92f0ab0d,ambient<*>,['33']
8104,88564,Interconnect-1T01,switch_module,error,1127817916,1,link errors remain current,551adf73,link errors remain current,[]
8105,60737,node-183,unix.hw,net.niff.up,1076865814,1,NIFF: node node-183 has detected an available network connection on network 5.5.226.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-183', '5.5.226.0', 'alt0']"
8106,80933,gige7,gige,temperature,1127631697,1,warning,7b83d3f0,warning,[]
8107,236885,Interconnect-1T01,switch_module,error,1132488382,1,link errors remain current,551adf73,link errors remain current,[]
8108,138637,gige4,gige,temperature,1111962548,1,normal,fea08751,normal,[]
8109,135713,Interconnect-1N00,switch_module,error,1077808334,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8110,380487,Interconnect-1T01,switch_module,error,1141894513,1,link errors remain current,551adf73,link errors remain current,[]
8111,2576947,Interconnect-0N03,switch_module,error,1074180479,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8112,256686,node-140,node,status,1118937765,0,running,75101dcd,running,[]
8113,2563229,gige7,gige,temperature,1073633211,1,normal,fea08751,normal,[]
8114,330016,node-89,unix.hw,net.niff.up,1140100593,1,NIFF: node node-89 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-89', '10.128.0.0', 'ee0']"
8115,93099,node-245,action,start,1077645249,1,boot  (command 2257),8d336518,boot (command <*>,['2257']
8116,2584919,Interconnect-1N02,switch_module,error,1074232910,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8117,384813,node-235,node,temperature,1086827311,1,ambient=27,92f0ab0d,ambient<*>,['27']
8118,55194,Interconnect-1N03,switch_module,error,1076839385,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8119,408158,gige7,gige,temperature,1090598620,1,warning,7b83d3f0,warning,[]
8120,303623,Interconnect-1T02,switch_module,error,1082033325,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8121,57535,node-D0,clusterfilesystem,clusterfilesystem.no_server,1076864339,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage511,eecaca39,ClusterFileSystem There is no server for ServerFileSystem domain <*>,['storage511']
8122,198593,Interconnect-1T01,switch_module,error,1077974806,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8123,211007,node-26,action,start,1116604327,1,boot  (command 3624),8d336518,boot (command <*>,['3624']
8124,315463,node-104,node,psu,1138117407,1,psu failure\ ambient=29,78fe0fa3,psu failure\ ambient<*>,['29']
8125,147335,Interconnect-0N00,switch_module,temphigh,1129811701,1,Temperature (41C) exceeds warning threshold,df7b42cd,Temperature <*> exceeds warning threshold,['(41C)']
8126,312900,node-102,node,temperature,1136729340,1,ambient=36,92f0ab0d,ambient<*>,['36']
8127,292477,Interconnect-1T01,switch_module,error,1081214270,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8128,169843,node-148,node,status,1131210660,1,configured out,8cfafe98,configured out,[]
8129,407580,node-D6,clusterfilesystem,clusterfilesystem.not_served,1142686930,1,ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-192,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['cluster_usr_backup', 'node-192']"
8130,2583310,Interconnect-1N03,switch_module,error,1074227125,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8131,98614,gige5,gige,temperature,1110468437,1,normal,fea08751,normal,[]
8132,371997,node-83,node,status,1141671840,0,configured out,8cfafe98,configured out,[]
8133,44585,gige3,gige,temperature,1105674739,1,warning,7b83d3f0,warning,[]
8134,224647,Interconnect-1T01,switch_module,error,1078511590,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8135,34069,gige7,gige,temperature,1102698751,1,normal,fea08751,normal,[]
8136,442532,node-200,node,status,1098366990,1,configured out,8cfafe98,configured out,[]
8137,2612183,gige5,gige,temperature,1074527228,1,warning,7b83d3f0,warning,[]
8138,350723,node-239,node,temperature,1084679192,1,ambient=31,92f0ab0d,ambient<*>,['31']
8139,198882,Interconnect-1T02,switch_module,error,1078020325,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8140,212410,node-237,node,temperature,1131883830,1,ambient=25,92f0ab0d,ambient<*>,['25']
8141,66971,node-227,unix.hw,net.niff.up,1076875753,1,NIFF: node node-227 has detected an available network connection on network 5.5.226.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-227', '5.5.226.0', 'alt0']"
8142,317954,full,partition,status,1138809777,1,blocked,61326117,blocked,[]
8143,36933,node-103,node,temperature,1103645250,1,ambient=28,92f0ab0d,ambient<*>,['28']
8144,207034,gige7,gige,temperature,1078436020,1,normal,fea08751,normal,[]
8145,42348,gige7,gige,temperature,1105064280,1,warning,7b83d3f0,warning,[]
8146,376283,Interconnect-0N02,switch_module,error,1086025660,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8147,303522,gige3,gige,temperature,1135049541,1,warning,7b83d3f0,warning,[]
8148,287785,gige7,gige,temperature,1120975342,1,critical,7e85bcb6,critical,[]
8149,342288,gige7,gige,temperature,1083896560,1,warning,7b83d3f0,warning,[]
8150,110719,node-81,node,status,1111067405,1,configured out,8cfafe98,configured out,[]
8151,269018,Interconnect-1T01,switch_module,error,1133663605,1,link errors remain current,551adf73,link errors remain current,[]
8152,408172,gige5,gige,temperature,1142742475,1,warning,7b83d3f0,warning,[]
8153,341141,node-17,node,status,1083631407,1,running,75101dcd,running,[]
8154,42690,Interconnect-0N00,switch_module,fan,1125935554,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
8155,226807,Interconnect-1T01,switch_module,error,1078742397,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8156,141726,Interconnect-1N00,switch_module,error,1077815509,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8157,350991,gige7,gige,temperature,1084684089,1,warning,7b83d3f0,warning,[]
8158,321126,gige6,gige,temperature,1139422257,1,warning,7b83d3f0,warning,[]
8159,210646,node-159,node,temperature,1116602073,1,ambient=31,92f0ab0d,ambient<*>,['31']
8160,415640,gige7,gige,temperature,1092835210,1,normal,fea08751,normal,[]
8161,408315,gige7,gige,temperature,1090685624,1,warning,7b83d3f0,warning,[]
8162,314624,gige7,gige,temperature,1082219804,1,normal,fea08751,normal,[]
8163,308464,Interconnect-0N03,switch_module,error,1082038750,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8164,290145,node-106,node,temperature,1121376064,1,ambient=29,92f0ab0d,ambient<*>,['29']
8165,43201,gige4,gige,temperature,1105271038,1,normal,fea08751,normal,[]
8166,251331,node-251,node,status,1118926152,1,not responding,6edfd1c7,<*> responding,['not']
8167,3464,Interconnect-1N01,switch_module,error,1075628851,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8168,89123,node-214,node,temperature,1127867221,1,ambient=26,92f0ab0d,ambient<*>,['26']
8169,236770,Interconnect-0N00,switch_module,error,1079015216,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8170,46783,gige3,gige,temperature,1126174293,1,normal,fea08751,normal,[]
8171,285879,Interconnect-0T00,switch_module,bcast-error,1080302679,1,Link error,ec4e03ec,Link error,[]
8172,283990,gige3,gige,temperature,1120455676,1,warning,7b83d3f0,warning,[]
8173,34276,gige5,gige,temperature,1102770022,1,warning,7b83d3f0,warning,[]
8174,323934,Interconnect-0N03,switch_module,error,1083200610,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8175,45462,Interconnect-0N00,switch_module,fan,1125989873,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
8176,2612417,Interconnect-0N01,switch_module,error,1074535253,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8177,165808,node-232,node,temperature,1130728020,1,ambient=28,92f0ab0d,ambient<*>,['28']
8178,323013,Interconnect-1N03,switch_module,error,1083197582,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8179,247341,node-251,node,temperature,1079048915,1,ambient=31,92f0ab0d,ambient<*>,['31']
8180,339291,node-120,node,status,1083307405,0,configured out,8cfafe98,configured out,[]
8181,395940,node-36,node,temperature,1089208944,1,ambient=27,92f0ab0d,ambient<*>,['27']
8182,286759,Interconnect-1N01,switch_module,error,1080446121,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8183,207011,node-88,node,temperature,1131567324,1,ambient=34,92f0ab0d,ambient<*>,['34']
8184,260210,Interconnect-1T01,switch_module,error,1133196857,1,link errors remain current,551adf73,link errors remain current,[]
8185,2562823,node-217,node,temperature,1073580810,1,ambient=33,92f0ab0d,ambient<*>,['33']
8186,260054,Interconnect-0N00,switch_module,fan,1133185003,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3391 ****']
8187,41582,Interconnect-0N00,switch_module,fan,1125930266,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
8188,231490,gige7,gige,temperature,1117721121,1,warning,7b83d3f0,warning,[]
8189,117851,gige2,gige,temperature,1111081206,1,normal,fea08751,normal,[]
8190,2580961,node-139,node,status,1074217254,1,not responding,6edfd1c7,<*> responding,['not']
8191,36891,gige6,gige,temperature,1103643167,1,normal,fea08751,normal,[]
8192,203290,gige6,gige,temperature,1131298116,1,normal,fea08751,normal,[]
8193,289992,gige7,gige,temperature,1080872613,1,normal,fea08751,normal,[]
8194,66721,gige4,gige,temperature,1127041046,1,warning,7b83d3f0,warning,[]
8195,162398,Interconnect-0N00,switch_module,error,1077877570,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8196,314221,gige7,gige,temperature,1082084194,1,warning,7b83d3f0,warning,[]
8197,31415,Interconnect-1N01,switch_module,error,1076324513,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8198,412872,Interconnect-0N00,switch_module,error,1092260804,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8199,322591,Interconnect-1N02,switch_module,error,1083197381,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8200,37383,gige7,gige,temperature,1103720561,1,warning,7b83d3f0,warning,[]
8201,18290,node-152,node,status,1100784149,1,not responding,6edfd1c7,<*> responding,['not']
8202,2597367,Interconnect-0N00,switch_module,error,1074290436,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8203,315173,gige3,gige,temperature,1138073103,1,warning,7b83d3f0,warning,[]
8204,283884,Interconnect-1N01,switch_module,error,1080084261,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8205,227733,Interconnect-1N00,switch_module,error,1132282454,1,link errors remain current,551adf73,link errors remain current,[]
8206,453637,node-237,node,temperature,1099083810,1,ambient=33,92f0ab0d,ambient<*>,['33']
8207,105784,gige7,gige,temperature,1128391005,1,normal,fea08751,normal,[]
8208,225158,node-10,unix.hw,net.niff.up,1117296803,1,NIFF: node node-10 has detected an available network connection on network 0.0.0.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-10', '0.0.0.0', 'alt0']"
8209,35291,Interconnect-0N00,switch_module,fan,1125675969,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
8210,140756,gige7,gige,temperature,1112382549,1,warning,7b83d3f0,warning,[]
8211,393844,full,partition,status,1088536612,1,running,75101dcd,running,[]
8212,225522,node-68,unix.hw,state_change.unavailable,1117301944,1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2758),04d0d857,Component State Change Component <*> is in the <*> state (HWID<*>),"['\\042alt0\\042', 'unavailable', '2758']"
8213,349394,node-231,node,temperature,1140683730,1,ambient=25,92f0ab0d,ambient<*>,['25']
8214,163435,node-205,unix.hw,net.niff.up,1077878300,1,NIFF: node node-205 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-205', '10.128.0.0', 'ee0']"
8215,396200,node-D0,clusterfilesystem,fdmn.full,1089310572,1,ServerFileSystem: ServerFileSystem domain root4_local is full,9cac1bf6,ServerFileSystem ServerFileSystem domain <*> is full,['root4_local']
8216,57679,node-127,node,status,1076864341,1,not responding,6edfd1c7,<*> responding,['not']
8217,46425,node-100,node,status,1126167030,0,configured out,8cfafe98,configured out,[]
8218,455763,node-232,node,temperature,1099516620,1,ambient=26,92f0ab0d,ambient<*>,['26']
8219,268102,Interconnect-0N00,switch_module,fan,1119270476,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
8220,2561449,Interconnect-1N01,switch_module,error,1073414910,1,Link in reset,db5aa7f9,Link in reset,[]
8221,98332,node-244,node,temperature,1128200880,1,ambient=27,92f0ab0d,ambient<*>,['27']
8222,224888,node-150,node,temperature,1117285826,1,ambient=27,92f0ab0d,ambient<*>,['27']
8223,56441,gige7,gige,temperature,1107912181,1,warning,7b83d3f0,warning,[]
8224,2557586,node-D7,clusterfilesystem,clusterfilesystem.no_server,1072983906,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1034,eecaca39,ClusterFileSystem There is no server for ServerFileSystem domain <*>,['storage1034']
8225,121146,Interconnect-0N00,switch_module,fan,1129313922,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
8226,403403,node-152,action,start,1089897376,1,wait  (command 3083),28889bc4,wait (command <*>,['3083']
8227,166675,node-227,node,temperature,1130796390,1,ambient=28,92f0ab0d,ambient<*>,['28']
8228,142604,Interconnect-1N03,switch_module,error,1077815810,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8229,371000,node-196,unix.hw,state_change.unavailable,1085748993,1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2888),04d0d857,Component State Change Component <*> is in the <*> state (HWID<*>),"['\\042alt0\\042', 'unavailable', '2888']"
8230,148212,gige6,gige,temperature,1112999368,1,normal,fea08751,normal,[]
8231,2583741,Interconnect-1N00,switch_module,error,1074229387,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8232,118008,Interconnect-1T01,switch_module,error,1129023263,1,link errors remain current,551adf73,link errors remain current,[]
8233,55767,gige3,gige,temperature,1107703910,1,normal,fea08751,normal,[]
8234,262645,gige6,gige,temperature,1119092816,1,warning,7b83d3f0,warning,[]
8235,314150,gige7,gige,temperature,1122619925,1,warning,7b83d3f0,warning,[]
8236,69336,node-D7,clusterfilesystem,clusterfilesystem.no_server,1076959310,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1012,eecaca39,ClusterFileSystem There is no server for ServerFileSystem domain <*>,['storage1012']
8237,236992,Interconnect-1N03,switch_module,error,1079015266,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8238,287494,node-206,action,start,1134670876,1,boot  (command 4065),8d336518,boot (command <*>,['4065']
8239,138571,gige6,gige,temperature,1111931295,1,warning,7b83d3f0,warning,[]
8240,128234,Interconnect-1N00,switch_module,control,1111847700,1,power/control problem,e13d082a,power/control problem,[]
8241,2596092,node-158,node,status,1074289020,1,configured out,8cfafe98,configured out,[]
8242,151306,node-227,node,temperature,1130025480,1,ambient=25,92f0ab0d,ambient<*>,['25']
8243,385071,node-236,node,temperature,1086878370,1,ambient=32,92f0ab0d,ambient<*>,['32']
8244,227323,node-233,node,temperature,1132274580,1,ambient=28,92f0ab0d,ambient<*>,['28']
8245,394219,gige7,gige,temperature,1088634165,1,normal,fea08751,normal,[]
8246,275396,gige3,gige,temperature,1134051943,1,normal,fea08751,normal,[]
8247,418176,node-10,action,start,1093628560,1,wait  (command 3111),28889bc4,wait (command <*>,['3111']
8248,425307,node-58,node,status,1095341340,1,running,75101dcd,running,[]
8249,185163,gige6,gige,temperature,1115256830,1,normal,fea08751,normal,[]
8250,290148,Interconnect-0N01,switch_module,error,1121376153,1,link errors remain current,551adf73,link errors remain current,[]
8251,253705,node-D5,clusterfilesystem,clusterfilesystem.not_served,1079069131,1,ClusterFileSystem: ServerFileSystem domain root24_tmp is no longer served by node node-183,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root24_tmp', 'node-183']"
8252,96646,node-12,node,temperature,1110102330,1,ambient=31,92f0ab0d,ambient<*>,['31']
8253,267196,node-D4,clusterfilesystem,clusterfilesystem.not_served,1133607723,1,ClusterFileSystem: ServerFileSystem domain cluster_var_backup is no longer served by node node-128,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['cluster_var_backup', 'node-128']"
8254,91817,Interconnect-0N01,switch_module,error,1077631170,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8255,425387,node-165,node,temperature,1095341774,1,ambient=27,92f0ab0d,ambient<*>,['27']
8256,84413,gige5,gige,temperature,1109025373,1,warning,7b83d3f0,warning,[]
8257,217581,gige7,gige,temperature,1116856808,1,warning,7b83d3f0,warning,[]
8258,82434,node-D4,clusterfilesystem,clusterfilesystem.not_served,1077357042,1,ClusterFileSystem: ServerFileSystem domain root15_domain is no longer served by node node-142,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root15_domain', 'node-142']"
8259,309437,Interconnect-1N03,switch_module,error,1082039117,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8260,214378,node-252,unix.hw,net.niff.up,1116612502,1,NIFF: node node-252 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-252', '10.128.0.0', 'ee0']"
8261,157092,Interconnect-1N03,switch_module,error,1077867185,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8262,162049,Interconnect-1N01,switch_module,error,1077877482,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8263,204200,Interconnect-1N01,switch_module,error,1078290768,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8264,142602,Interconnect-1N03,switch_module,error,1077815809,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8265,120612,Interconnect-0N00,switch_module,fan,1129302108,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
8266,127510,Interconnect-1T01,switch_module,temphigh,1111832010,1,Temperature (41C) exceeds warning threshold,df7b42cd,Temperature <*> exceeds warning threshold,['(41C)']
8267,445497,node-63,node,temperature,1144448912,1,ambient=31,92f0ab0d,ambient<*>,['31']
8268,410028,Interconnect-0N03,switch_module,error,1091252831,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8269,240498,gige6,gige,temperature,1118179239,1,warning,7b83d3f0,warning,[]
8270,40754,gige6,gige,temperature,1104856983,1,normal,fea08751,normal,[]
8271,2563525,Interconnect-0N00,switch_module,error,1073637565,1,Link ok,641961b9,Link ok,[]
8272,2580626,Interconnect-1N01,switch_module,error,1074217171,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8273,451188,gige7,gige,temperature,1144873107,1,warning,7b83d3f0,warning,[]
8274,44046,gige6,gige,temperature,1105512789,1,normal,fea08751,normal,[]
8275,448816,node-174,node,status,1098394862,0,running,75101dcd,running,[]
8276,120787,Interconnect-0N00,switch_module,fan,1129306283,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
8277,427164,Interconnect-1N02,switch_module,error,1095346382,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
8278,241005,node-233,action,start,1079031726,1,boot  (command 2562),8d336518,boot (command <*>,['2562']
8279,428474,node-113,node,temperature,1143719550,1,ambient=28,92f0ab0d,ambient<*>,['28']
8280,90823,node-140,node,status,1077630681,1,not responding,6edfd1c7,<*> responding,['not']
